match_date,teams,venue,winner,runs_total,runs_batsman,runs_extras,team1_runs,team2_runs
2023-07-13,Romania|Switzerland,Marsa Sports Club,Switzerland,273,263,10,136,137
2023-07-13,Texas Super Kings|Los Angeles Knight Riders,Grand Prairie Stadium,Texas Super Kings,293,282,11,146,147
2023-07-13,Thailand|Scotland,"Sportpark Maarschalkerweerd, Utrecht",Scotland,208,195,13,104,104
2023-07-14,France|Switzerland,Marsa Sports Club,Switzerland,299,282,17,149,150
2023-07-14,Luxembourg|Switzerland,Marsa Sports Club,Switzerland,237,210,27,118,119
2023-07-14,Malta|Romania,Marsa Sports Club,Malta,333,318,15,166,167
2023-07-14,Netherlands|Thailand,"Sportpark Maarschalkerweerd, Utrecht",Thailand,151,134,17,75,76
2023-07-14,San Francisco Unicorns|MI New York,Grand Prairie Stadium,San Francisco Unicorns,408,383,25,204,204
2023-07-14,Washington Freedom|Seattle Orcas,Grand Prairie Stadium,Seattle Orcas,292,272,20,146,146
2023-07-15,France|Luxembourg,Marsa Sports Club,Luxembourg,378,363,15,189,189
2023-07-15,Hampshire|Essex,"Edgbaston, Birmingham",Essex,285,270,15,142,143
2023-07-15,Malta|Switzerland,Marsa Sports Club,Switzerland,313,288,25,156,157
2023-07-15,Northern Diamonds|Central Sparks,"Headingley, Leeds",Central Sparks,387,334,53,193,194
2023-07-15,Romania|Luxembourg,Marsa Sports Club,Luxembourg,325,306,19,162,163
2023-07-15,Scotland|Netherlands,"Sportpark Maarschalkerweerd, Utrecht",Netherlands,159,143,16,79,80
2023-07-15,Seattle Orcas|San Francisco Unicorns,Grand Prairie Stadium,Seattle Orcas,319,308,11,159,160
2023-07-15,Somerset|Essex,"Edgbaston, Birmingham",Somerset,276,268,8,138,138
2023-07-15,Somerset|Surrey,"Edgbaston, Birmingham",Somerset,260,253,7,130,130
2023-07-15,Western Storm|Southern Vipers,"Millfield School, Street",Southern Vipers,470,442,28,235,235
2023-07-16,Australia|England,"The Rose Bowl, Southampton",Australia,561,537,24,280,281
2023-07-16,Bangladesh|India,"Shere Bangla National Stadium, Mirpur",Bangladesh,265,238,27,132,133
2023-07-16,France|Malta,Marsa Sports Club,Malta,160,140,20,80,80
2023-07-16,Luxembourg|Romania,Marsa Sports Club,Romania,300,283,17,150,150
2023-07-16,MI New York|Los Angeles Knight Riders,Grand Prairie Stadium,MI New York,205,179,26,102,103
2023-07-16,Malta|Switzerland,Marsa Sports Club,Switzerland,330,313,17,165,165
2023-07-16,Sri Lanka|Pakistan,Galle International Stadium,Pakistan,1185,1137,48,592,593
2023-07-16,Washington Freedom|Texas Super Kings,Grand Prairie Stadium,Washington Freedom,320,308,12,160,160
2023-07-17,Texas Super Kings|MI New York,Grand Prairie Stadium,Texas Super Kings,291,272,19,145,146
2023-07-17,The Blaze|South East Stars,"The John Fretwell Sporting Complex, Nettleworth",South East Stars,320,293,27,160,160
2023-07-18,England|Australia,"The Cooper Associates County Ground, Taunton",England,484,454,30,242,242
2023-07-18,San Francisco Unicorns|Los Angeles Knight Riders,Grand Prairie Stadium,San Francisco Unicorns,403,376,27,201,202
2023-07-19,Hampshire|Nottinghamshire,"Trent Bridge, Nottingham",Hampshire,904,829,75,452,452
2023-07-19,India|Bangladesh,"Shere Bangla National Stadium, Mirpur",India,348,335,13,174,174
2023-07-19,Kent|Essex,"County Ground, Chelmsford",Essex,975,916,59,487,488
2023-07-19,Somerset|Northamptonshire,"County Ground, Northampton",Somerset,811,759,52,405,406
2023-07-19,Surrey|Middlesex,"Lord's, London",Surrey,1021,958,63,510,511
2023-07-19,Worcestershire|Leicestershire,Oakham School Ground,Worcestershire,594,550,44,297,297
2023-07-20,Austria|Jersey,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",Jersey,210,202,8,105,105
2023-07-20,Ireland|Italy,"Goldenacre, Edinburgh",Ireland,309,289,20,154,155
2023-07-20,Los Angeles Knight Riders|Washington Freedom,"Church Street Park, Morrisville",Washington Freedom,352,334,18,176,176
2023-07-20,Scotland|Germany,"Goldenacre, Edinburgh",Scotland,299,277,22,149,150
2023-07-21,Austria|Germany,"Goldenacre, Edinburgh",Germany,169,155,14,84,85
2023-07-21,Denmark|Ireland,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",Ireland,245,234,11,122,123
2023-07-21,Scotland|Jersey,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",Scotland,284,280,4,142,142
2023-07-21,Texas Super Kings|Seattle Orcas,"Church Street Park, Morrisville",Seattle Orcas,255,243,12,127,128
2023-07-22,Japan|Philippines,"Amini Park, Port Moresby",Japan,279,267,12,139,140
2023-07-22,Vanuatu|Papua New Guinea,"Amini Park, Port Moresby",Papua New Guinea,146,135,11,73,73
2023-07-22,Washington Freedom|San Francisco Unicorns,"Church Street Park, Morrisville",Washington Freedom,236,221,15,118,118
2023-07-23,Denmark|Germany,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",Germany,250,241,9,125,125
2023-07-23,Ireland|Austria,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",Ireland,324,302,22,162,162
2023-07-23,Italy|Jersey,"Goldenacre, Edinburgh",Italy,341,328,13,170,171
2023-07-23,Japan|Vanuatu,"Amini Park, Port Moresby",Japan,241,217,24,120,121
2023-07-23,Seattle Orcas|Los Angeles Knight Riders,"Church Street Park, Morrisville",Los Angeles Knight Riders,345,331,14,172,173
2023-07-23,Washington Freedom|MI New York,"Church Street Park, Morrisville",MI New York,321,311,10,160,161
2023-07-24,Austria|Denmark,"Goldenacre, Edinburgh",Denmark,195,187,8,97,98
2023-07-24,Jersey|Ireland,"Goldenacre, Edinburgh",Ireland,158,145,13,79,79
2023-07-24,San Francisco Unicorns|Texas Super Kings,"Church Street Park, Morrisville",Texas Super Kings,343,318,25,171,172
2023-07-24,Scotland|Italy,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",Scotland,335,324,11,167,168
2023-07-24,Sri Lanka|Pakistan,"Sinhalese Sports Club Ground, Colombo",Pakistan,930,896,34,465,465
2023-07-24,Western Storm|Sunrisers,"College Ground, Cheltenham",Western Storm,324,295,29,162,162
2023-07-25,Australia|Ireland,"Castle Avenue, Dublin",Australia,489,441,48,244,245
2023-07-25,Hampshire|Essex,"The Rose Bowl, Southampton",Essex,506,474,32,253,253
2023-07-25,Italy|Denmark,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",Italy,274,254,20,137,137
2023-07-25,Japan|Papua New Guinea,"Amini Park, Port Moresby",Papua New Guinea,179,162,17,89,90
2023-07-25,Jersey|Germany,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",Jersey,329,301,28,164,165
2023-07-25,MI New York|Seattle Orcas,"Church Street Park, Morrisville",Seattle Orcas,389,380,9,194,195
2023-07-25,Nottinghamshire|Kent,"Trent Bridge, Nottingham",Nottinghamshire,1123,1072,51,561,562
2023-07-25,Scotland|Austria,"Goldenacre, Edinburgh",Scotland,298,277,21,149,149
2023-07-25,Somerset|Surrey,"The Cooper Associates County Ground, Taunton",Surrey,793,746,47,396,397
2023-07-25,Vanuatu|Philippines,"Amini Park, Port Moresby",Philippines,195,186,9,97,98
2023-07-25,Warwickshire|Middlesex,"Edgbaston, Birmingham",Middlesex,588,570,18,294,294
2023-07-26,Bhutan|Myanmar,"Bayuemas Oval, Kuala Lumpur",Bhutan,179,153,26,89,90
2023-07-26,China|Malaysia,"Bayuemas Oval, Kuala Lumpur",Malaysia,47,41,6,23,24
2023-07-26,Japan|Philippines,"Amini Park, Port Moresby",Japan,221,209,12,110,111
2023-07-26,Papua New Guinea|Vanuatu,"Amini Park, Port Moresby",Papua New Guinea,218,200,18,109,109
2023-07-26,Worcestershire|Gloucestershire,"College Ground, Cheltenham",Worcestershire,1334,1255,79,667,667
2023-07-27,China|Thailand,"Bayuemas Oval, Kuala Lumpur",Thailand,53,41,12,26,27
2023-07-27,England|Australia,"Kennington Oval, London",England,1307,1224,83,653,654
2023-07-27,MI New York|Washington Freedom,Grand Prairie Stadium,MI New York,266,255,11,133,133
2023-07-27,Malaysia|Bhutan,"Bayuemas Oval, Kuala Lumpur",Malaysia,285,260,25,142,143
2023-07-27,Scotland|Denmark,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",Scotland,285,263,22,142,143
2023-07-27,Texas Super Kings|Seattle Orcas,Grand Prairie Stadium,Seattle Orcas,253,241,12,126,127
2023-07-27,West Indies|India,"Kensington Oval, Bridgetown, Barbados",India,232,217,15,116,116
2023-07-28,Germany|Italy,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",Italy,288,264,24,144,144
2023-07-28,Japan|Vanuatu,"Amini Park, Port Moresby",Vanuatu,273,263,10,136,137
2023-07-28,Jersey|Denmark,"Goldenacre, Edinburgh",Jersey,290,275,15,145,145
2023-07-28,Papua New Guinea|Philippines,"Amini Park, Port Moresby",Papua New Guinea,358,330,28,179,179
2023-07-28,Scotland|Ireland,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",Scotland,418,400,18,209,209
2023-07-28,Texas Super Kings|MI New York,Grand Prairie Stadium,MI New York,320,292,28,160,160
2023-07-28,Thailand|Myanmar,"Bayuemas Oval, Kuala Lumpur",Thailand,179,157,22,89,90
2023-07-29,India|West Indies,"Kensington Oval, Bridgetown, Barbados",West Indies,363,347,16,181,182
2023-07-29,Ireland|Australia,"Castle Avenue, Dublin",Australia,438,409,29,219,219
2023-07-29,Japan|Papua New Guinea,"Amini Park, Port Moresby",Papua New Guinea,215,199,16,107,108
2023-07-29,Philippines|Vanuatu,"Amini Park, Port Moresby",Vanuatu,192,174,18,96,96
2023-07-30,Bhutan|China,"Bayuemas Oval, Kuala Lumpur",Bhutan,209,188,21,104,105
2023-07-30,Jaffna Kings|Colombo Strikers,"R Premadasa Stadium, Colombo",Jaffna Kings,325,307,18,162,163
2023-07-30,Malaysia|Myanmar,"Bayuemas Oval, Kuala Lumpur",Malaysia,254,238,16,127,127
2023-07-30,Seattle Orcas|MI New York,Grand Prairie Stadium,MI New York,367,355,12,183,184
2023-07-31,Bhutan|Thailand,"Bayuemas Oval, Kuala Lumpur",Thailand,167,141,26,83,84
2023-07-31,Colombo Strikers|B-Love Kandy,"R Premadasa Stadium, Colombo",Colombo Strikers,287,255,32,143,144
2023-07-31,Myanmar|China,"Bayuemas Oval, Kuala Lumpur",China,155,135,20,77,78
2023-08-01,Derbyshire|Gloucestershire,"College Ground, Cheltenham",Gloucestershire,597,578,19,298,299
2023-08-01,Galle Titans|B-Love Kandy,"R Premadasa Stadium, Colombo",Galle Titans,277,237,40,138,139
2023-08-01,India|West Indies,"Brian Lara Stadium, Tarouba, Trinidad",India,502,478,24,251,251
2023-08-01,Jaffna Kings|Dambulla Aura,"R Premadasa Stadium, Colombo",Dambulla Aura,261,252,9,130,131
2023-08-01,Kent|Yorkshire,"North Marine Road Ground, Scarborough",Kent,399,382,17,199,200
2023-08-01,Middlesex|Hampshire,"The Rose Bowl, Southampton",Hampshire,547,523,24,273,274
2023-08-01,Munster Reds|Leinster Lightning,"Pembroke Cricket Club, Sandymount, Dublin",Leinster Lightning,338,317,21,169,169
2023-08-01,North-West Warriors|Northern Knights,"Pembroke Cricket Club, Sandymount, Dublin",Northern Knights,159,142,17,79,80
2023-08-01,Southern Brave|Trent Rockets,"Trent Bridge, Nottingham",Southern Brave,287,264,23,143,144
2023-08-01,Thailand|Malaysia,"Bayuemas Oval, Kuala Lumpur",Malaysia,189,176,13,94,95
2023-08-01,Trent Rockets|Southern Brave,"Trent Bridge, Nottingham",Trent Rockets,260,246,14,130,130
2023-08-01,Worcestershire|Durham,"Riverside Ground, Chester-le-Street",Worcestershire,594,573,21,297,297
2023-08-02,London Spirit|Oval Invincibles,"Lord's, London",Oval Invincibles,263,252,11,131,132
2023-08-02,Welsh Fire|Manchester Originals,"Sophia Gardens, Cardiff",Welsh Fire,179,163,16,89,90
2023-08-03,Birmingham Phoenix|Northern Superchargers,"Headingley, Leeds",Northern Superchargers,222,213,9,111,111
2023-08-03,Munster Reds|North-West Warriors,"Pembroke Cricket Club, Sandymount, Dublin",Munster Reds,328,309,19,164,164
2023-08-03,Northern Knights|Leinster Lightning,"Pembroke Cricket Club, Sandymount, Dublin",Leinster Lightning,378,352,26,189,189
2023-08-03,Nottinghamshire|Essex,"County Ground, Chelmsford",Nottinghamshire,306,297,9,153,153
2023-08-03,Surrey|Leicestershire,"Kennington Oval, London",Leicestershire,654,633,21,327,327
2023-08-03,West Indies|India,"Brian Lara Stadium, Tarouba, Trinidad",West Indies,294,271,23,147,147
2023-08-04,Dambulla Aura|B-Love Kandy,Pallekele International Cricket Stadium,B-Love Kandy,316,289,27,158,158
2023-08-04,Durham|Sussex,"County Ground, Hove",Durham,722,691,31,361,361
2023-08-04,Galle Titans|Jaffna Kings,Pallekele International Cricket Stadium,Jaffna Kings,237,220,17,118,119
2023-08-04,Glamorgan|Worcestershire,"County Ground, New Road, Worcester",Worcestershire,399,371,28,199,200
2023-08-04,Gloucestershire|Northamptonshire,"College Ground, Cheltenham",Gloucestershire,533,509,24,266,267
2023-08-04,Greece|Isle of Man,"Moara Vlasiei Cricket Ground, Ilfov County",Isle of Man,182,142,40,91,91
2023-08-04,Malta|Greece,"Moara Vlasiei Cricket Ground, Ilfov County",Greece,181,136,45,90,91
2023-08-04,Romania|Isle of Man,"Moara Vlasiei Cricket Ground, Ilfov County",Isle of Man,83,56,27,41,42
2023-08-04,Somerset|Warwickshire,"The Cooper Associates County Ground, Taunton",Warwickshire,463,438,25,231,232
2023-08-04,Southern Brave|Welsh Fire,"The Rose Bowl, Southampton",Southern Brave,292,277,15,146,146
2023-08-04,Welsh Fire|Southern Brave,"The Rose Bowl, Southampton",Welsh Fire,326,316,10,163,163
2023-08-05,Dambulla Aura|Colombo Strikers,Pallekele International Cricket Stadium,Dambulla Aura,374,358,16,187,187
2023-08-05,Greece|Romania,"Moara Vlasiei Cricket Ground, Ilfov County",Greece,220,156,64,110,110
2023-08-05,Hungary|Croatia,"GB Oval, Szodliget",Hungary,273,259,14,136,137
2023-08-05,Jaffna Kings|B-Love Kandy,Pallekele International Cricket Stadium,B-Love Kandy,235,230,5,117,118
2023-08-05,Malta|Isle of Man,"Moara Vlasiei Cricket Ground, Ilfov County",Isle of Man,192,138,54,96,96
2023-08-05,Romania|Malta,"Moara Vlasiei Cricket Ground, Ilfov County",Romania,359,260,99,179,180
2023-08-06,Croatia|Hungary,"GB Oval, Szodliget",Hungary,131,119,12,65,66
2023-08-06,Derbyshire|Glamorgan,"County Ground, Derby",Glamorgan,597,570,27,298,299
2023-08-06,Greece|Isle of Man,"Moara Vlasiei Cricket Ground, Ilfov County",Isle of Man,133,111,22,66,67
2023-08-06,India|West Indies,"Providence Stadium, Guyana",West Indies,307,298,9,153,154
2023-08-06,Leicestershire|Kent,"Kent County Cricket Ground, Beckenham",Leicestershire,496,475,21,248,248
2023-08-06,Northern Superchargers|Southern Brave,"The Rose Bowl, Southampton",Northern Superchargers,342,326,16,171,171
2023-08-06,Northern Superchargers|Southern Brave,"The Rose Bowl, Southampton",Southern Brave,202,184,18,101,101
2023-08-06,Oval Invincibles|Welsh Fire,"Kennington Oval, London",Welsh Fire,161,154,7,80,81
2023-08-06,Somerset|Worcestershire,"The Cooper Associates County Ground, Taunton",Somerset,538,503,35,269,269
2023-08-06,Sussex|Northamptonshire,"County Ground, Northampton",Northamptonshire,483,458,25,241,242
2023-08-07,Birmingham Phoenix|Manchester Originals,"Old Trafford, Manchester",Manchester Originals,178,165,13,89,89
2023-08-07,Dambulla Aura|Jaffna Kings,Pallekele International Cricket Stadium,Dambulla Aura,259,239,20,129,130
2023-08-07,Galle Titans|Colombo Strikers,Pallekele International Cricket Stadium,Colombo Strikers,377,357,20,188,189
2023-08-07,Gloucestershire|Warwickshire,"Edgbaston, Birmingham",Warwickshire,243,235,8,121,122
2023-08-07,Manchester Originals|Birmingham Phoenix,"Old Trafford, Manchester",Manchester Originals,271,257,14,135,136
2023-08-08,B-Love Kandy|Galle Titans,Pallekele International Cricket Stadium,B-Love Kandy,317,304,13,158,159
2023-08-08,Colombo Strikers|Jaffna Kings,Pallekele International Cricket Stadium,Jaffna Kings,296,272,24,148,148
2023-08-08,Essex|Hampshire,"The Rose Bowl, Southampton",Hampshire,473,442,31,236,237
2023-08-08,Leicestershire|Nottinghamshire,"Grace Road, Leicester",Nottinghamshire,420,403,17,210,210
2023-08-08,London Spirit|Southern Brave,"Lord's, London",Southern Brave,212,197,15,106,106
2023-08-08,West Indies|India,"Providence Stadium, Guyana",India,323,309,14,161,162
2023-08-09,Lancashire|Kent,"Stanley Park, Blackpool",Lancashire,531,497,34,265,266
2023-08-09,Northamptonshire|Somerset,"County Ground, Northampton",Northamptonshire,743,707,36,371,372
2023-08-09,Northern Superchargers|Trent Rockets,"Trent Bridge, Nottingham",Northern Superchargers,540,507,33,270,270
2023-08-09,Oval Invincibles|Manchester Originals,"Kennington Oval, London",Oval Invincibles,529,496,33,264,265
2023-08-09,Sussex|Derbyshire,"County Ground, Derby",Derbyshire,601,587,14,300,301
2023-08-10,Birmingham Phoenix|Welsh Fire,"Edgbaston, Birmingham",Welsh Fire,228,211,17,114,114
2023-08-10,Warwickshire|Glamorgan,"The Gnoll, Neath",Warwickshire,638,607,31,319,319
2023-08-10,Welsh Fire|Birmingham Phoenix,"Edgbaston, Birmingham",Welsh Fire,271,254,17,135,136
2023-08-10,Worcestershire|Gloucestershire,"County Ground, New Road, Worcester",Worcestershire,665,628,37,332,333
2023-08-11,Durham|Derbyshire,"Riverside Ground, Chester-le-Street",Durham,639,617,22,319,320
2023-08-11,Essex|Middlesex,"County Ground, Chelmsford",Essex,593,572,21,296,297
2023-08-11,Galle Titans|Dambulla Aura,"R Premadasa Stadium, Colombo",Dambulla Aura,267,248,19,133,134
2023-08-11,Hampshire|Nottinghamshire,"The John Fretwell Sporting Complex, Sookholme",Hampshire,417,389,28,208,209
2023-08-11,Kent|Surrey,"Kennington Oval, London",Kent,573,542,31,286,287
2023-08-11,Leicestershire|Lancashire,"Old Trafford, Manchester",Leicestershire,727,700,27,363,364
2023-08-11,Northern Superchargers|Oval Invincibles,"Headingley, Leeds",Northern Superchargers,272,260,12,136,136
2023-08-11,Oval Invincibles|Northern Superchargers,"Headingley, Leeds",Oval Invincibles,361,350,11,180,181
2023-08-11,Somerset|Sussex,"The Cooper Associates County Ground, Taunton",Sussex,637,617,20,318,319
2023-08-12,B-Love Kandy|Jaffna Kings,"R Premadasa Stadium, Colombo",B-Love Kandy,348,322,26,174,174
2023-08-12,Dambulla Aura|Colombo Strikers,"R Premadasa Stadium, Colombo",Dambulla Aura,282,259,23,141,141
2023-08-12,London Spirit|Trent Rockets,"Lord's, London",London Spirit,388,361,27,194,194
2023-08-12,London Spirit|Trent Rockets,"Lord's, London",Trent Rockets,251,241,10,125,126
2023-08-12,Welsh Fire|Southern Brave,"Sophia Gardens, Cardiff",Southern Brave,467,438,29,233,234
2023-08-12,West Indies|India,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",India,357,343,14,178,179
2023-08-13,Birmingham Phoenix|Oval Invincibles,"Edgbaston, Birmingham",Birmingham Phoenix,279,265,14,139,140
2023-08-13,Colombo Strikers|B-Love Kandy,"R Premadasa Stadium, Colombo",Colombo Strikers,329,312,17,164,165
2023-08-13,Durham|Northamptonshire,"Riverside Ground, Chester-le-Street",Northamptonshire,402,380,22,201,201
2023-08-13,Essex|Yorkshire,"County Ground, Chelmsford",Yorkshire,443,421,22,221,222
2023-08-13,Gloucestershire|Somerset,"County Ground, Bristol",Gloucestershire,710,671,39,355,355
2023-08-13,Hampshire|Leicestershire,"The Rose Bowl, Southampton",Leicestershire,594,563,31,297,297
2023-08-13,India|West Indies,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",West Indies,336,318,18,168,168
2023-08-13,Jaffna Kings|Galle Titans,"R Premadasa Stadium, Colombo",Galle Titans,179,172,7,89,90
2023-08-13,Kent|Middlesex,"Kent County Cricket Ground, Beckenham",Kent,443,408,35,221,222
2023-08-13,Manchester Originals|Northern Superchargers,"Headingley, Leeds",Manchester Originals,323,316,7,161,162
2023-08-13,Northern Superchargers|Manchester Originals,"Headingley, Leeds",Northern Superchargers,241,231,10,120,121
2023-08-13,Oval Invincibles|Birmingham Phoenix,"Edgbaston, Birmingham",Oval Invincibles,274,264,10,137,137
2023-08-13,Surrey|Nottinghamshire,"The John Fretwell Sporting Complex, Sookholme",Surrey,481,469,12,240,241
2023-08-13,Sussex|Glamorgan,"County Ground, Hove",Glamorgan,554,528,26,277,277
2023-08-13,Worcestershire|Warwickshire,"County Ground, New Road, Worcester",Warwickshire,219,207,12,109,110
2023-08-14,Dambulla Aura|B-Love Kandy,"R Premadasa Stadium, Colombo",Dambulla Aura,304,290,14,152,152
2023-08-14,Germany|Guernsey,"Sportpark Het Schootsveld, Deventer",Guernsey,329,317,12,164,165
2023-08-14,Guernsey|Germany,"Sportpark Het Schootsveld, Deventer",Germany,198,181,17,99,99
2023-08-14,Leinster Lightning|North-West Warriors,"The Hills, Milverton",Leinster Lightning,606,564,42,303,303
2023-08-14,Netherlands|Ireland,"VRA Ground, Amstelveen",Ireland,188,175,13,94,94
2023-08-14,Trent Rockets|Welsh Fire,"Sophia Gardens, Cardiff",Trent Rockets,300,274,26,150,150
2023-08-14,Welsh Fire|Trent Rockets,"Sophia Gardens, Cardiff",Welsh Fire,321,306,15,160,161
2023-08-15,Colombo Strikers|Galle Titans,"R Premadasa Stadium, Colombo",Galle Titans,149,133,16,74,75
2023-08-15,Derbyshire|Warwickshire,"Edgbaston, Birmingham",Warwickshire,495,458,37,247,248
2023-08-15,Essex|Leicestershire,Kibworth Cricket Club New Ground,Leicestershire,501,479,22,250,251
2023-08-15,Guernsey|Germany,"Sportpark Het Schootsveld, Deventer",Guernsey,334,303,31,167,167
2023-08-15,Hampshire|Lancashire,"Old Trafford, Manchester",Hampshire,457,421,36,228,229
2023-08-15,London Spirit|Oval Invincibles,"Kennington Oval, London",London Spirit,215,202,13,107,108
2023-08-15,Middlesex|Nottinghamshire,"Radlett Cricket Club, Radlett",Middlesex,596,564,32,298,298
2023-08-15,Northern Knights|Munster Reds,"Mardyke, Cork",Northern Knights,552,511,41,276,276
2023-08-15,Oval Invincibles|London Spirit,"Kennington Oval, London",Oval Invincibles,376,339,37,188,188
2023-08-15,Surrey|Yorkshire,"Clifton Park Ground, York",Yorkshire,484,465,19,242,242
2023-08-16,Birmingham Phoenix|Southern Brave,"The Rose Bowl, Southampton",Southern Brave,239,223,16,119,120
2023-08-16,Glamorgan|Gloucestershire,"Sophia Gardens, Cardiff",Gloucestershire,435,415,20,217,218
2023-08-16,Ireland|Netherlands,"VRA Ground, Amstelveen",Ireland,230,219,11,115,115
2023-08-16,Jamaica Tallawahs|St Lucia Kings,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",Jamaica Tallawahs,363,333,30,181,182
2023-08-16,Northamptonshire|Worcestershire,"County Ground, Northampton",Worcestershire,505,475,30,252,253
2023-08-16,Southern Brave|Birmingham Phoenix,"The Rose Bowl, Southampton",Southern Brave,261,241,20,130,131
2023-08-17,B-Love Kandy|Jaffna Kings,"R Premadasa Stadium, Colombo",B-Love Kandy,315,295,20,157,158
2023-08-17,Durham|Somerset,"Roseworth Terrace, Gosforth",Somerset,363,332,31,181,182
2023-08-17,Galle Titans|Dambulla Aura,"R Premadasa Stadium, Colombo",Dambulla Aura,293,286,7,146,147
2023-08-17,Hampshire|Yorkshire,"Clifton Park Ground, York",Hampshire,445,394,51,222,223
2023-08-17,Kent|Nottinghamshire,"St Lawrence Ground, Canterbury",Nottinghamshire,522,503,19,261,261
2023-08-17,Leinster Lightning|Munster Reds,"Mardyke, Cork",Munster Reds,275,240,35,137,138
2023-08-17,Manchester Originals|Trent Rockets,"Trent Bridge, Nottingham",Manchester Originals,352,325,27,176,176
2023-08-17,Manchester Originals|Trent Rockets,"Trent Bridge, Nottingham",Trent Rockets,217,202,15,108,109
2023-08-17,Netherlands|Ireland,"VRA Ground, Amstelveen",Ireland,235,221,14,117,118
2023-08-17,New Zealand|United Arab Emirates,Dubai International Cricket Stadium,New Zealand,291,281,10,145,146
2023-08-17,St Lucia Kings|Barbados Royals,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",St Lucia Kings,348,310,38,174,174
2023-08-17,Surrey|Lancashire,"Woodbridge Road, Guildford",Lancashire,310,296,14,155,155
2023-08-18,Gloucestershire|Sussex,"County Ground, Hove",Gloucestershire,456,431,25,228,228
2023-08-18,Ireland|India,"Malahide, Dublin",India,186,176,10,93,93
2023-08-18,London Spirit|Northern Superchargers,"Lord's, London",London Spirit,307,301,6,153,154
2023-08-18,London Spirit|Northern Superchargers,"Lord's, London",Northern Superchargers,271,260,11,135,136
2023-08-18,Middlesex|Leicestershire,"Grace Road, Leicester",Leicestershire,364,348,16,182,182
2023-08-18,Romania|Malta,"Moara Vlasiei Cricket Ground, Ilfov County",Malta,325,293,32,162,163
2023-08-18,Warwickshire|Northamptonshire,"Edgbaston, Birmingham",Warwickshire,184,170,14,92,92
2023-08-18,Worcestershire|Derbyshire,"County Ground, Derby",Worcestershire,446,432,14,223,223
2023-08-19,B-Love Kandy|Galle Titans,"R Premadasa Stadium, Colombo",B-Love Kandy,280,259,21,140,140
2023-08-19,Malta|Romania,"Moara Vlasiei Cricket Ground, Ilfov County",Romania,231,216,15,115,116
2023-08-19,New Zealand|United Arab Emirates,Dubai International Cricket Stadium,United Arab Emirates,286,276,10,143,143
2023-08-19,Oval Invincibles|Southern Brave,"The Rose Bowl, Southampton",Oval Invincibles,270,257,13,135,135
2023-08-19,Oval Invincibles|Southern Brave,"The Rose Bowl, Southampton",Southern Brave,262,243,19,131,131
2023-08-19,Romania|Malta,"Moara Vlasiei Cricket Ground, Ilfov County",Malta,298,273,25,149,149
2023-08-19,Trent Rockets|Birmingham Phoenix,"Trent Bridge, Nottingham",Trent Rockets,543,519,24,271,272
2023-08-20,Dambulla Aura|B-Love Kandy,"R Premadasa Stadium, Colombo",B-Love Kandy,298,279,19,149,149
2023-08-20,Durham|Warwickshire,"Edgbaston, Birmingham",Durham,675,633,42,337,338
2023-08-20,India|Ireland,"Malahide, Dublin",India,337,313,24,168,169
2023-08-20,Kent|Essex,"St Lawrence Ground, Canterbury",Kent,514,482,32,257,257
2023-08-20,Lancashire|Middlesex,"Lord's, London",Lancashire,596,557,39,298,298
2023-08-20,London Spirit|Welsh Fire,"Sophia Gardens, Cardiff",Welsh Fire,219,208,11,109,110
2023-08-20,Malta|Romania,"Moara Vlasiei Cricket Ground, Ilfov County",Romania,315,297,18,157,158
2023-08-20,Manchester Originals|Northern Superchargers,"Old Trafford, Manchester",Manchester Originals,247,233,14,123,124
2023-08-20,New Zealand|United Arab Emirates,Dubai International Cricket Stadium,New Zealand,300,275,25,150,150
2023-08-20,Northamptonshire|Derbyshire,"County Ground, Northampton",Derbyshire,404,378,26,202,202
2023-08-20,Northern Superchargers|Manchester Originals,"Old Trafford, Manchester",Manchester Originals,215,206,9,107,108
2023-08-20,Romania|Malta,"Moara Vlasiei Cricket Ground, Ilfov County",Romania,374,349,25,187,187
2023-08-20,Somerset|Glamorgan,"The Cooper Associates County Ground, Taunton",Glamorgan,599,579,20,299,300
2023-08-20,Surrey|Hampshire,"Woodbridge Road, Guildford",Hampshire,409,396,13,204,205
2023-08-20,Sussex|Worcestershire,"County Ground, New Road, Worcester",Worcestershire,384,360,24,192,192
2023-08-20,Tanzania|Uganda,"Gahanga International Cricket Stadium, Rwanda",Uganda,289,266,23,144,145
2023-08-20,Uganda|Rwanda,"Gahanga International Cricket Stadium, Rwanda",Uganda,252,233,19,126,126
