match_date,teams,venue,winner,runs_total,runs_batsman,runs_extras,team1_runs,team2_runs
2024-06-26,New Zealand|England,"Riverside Ground, Chester-le-Street",England,313,298,15,156,157
2024-06-26,Sri Lanka|West Indies,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",West Indies,188,182,6,94,94
2024-06-27,India|England,"Providence Stadium, Guyana",India,274,269,5,137,137
2024-06-28,Bloomfield Cricket and Athletic Club|Nondescripts Cricket Club,"P Sara Oval, Colombo",Nondescripts Cricket Club,109,97,12,54,55
2024-06-28,India|South Africa,"MA Chidambaram Stadium, Chepauk, Chennai",India,1279,1225,54,639,640
2024-06-28,Malawi|Rwanda,"Sikh Union Club Ground, Nairobi",Malawi,294,281,13,147,147
2024-06-28,Sri Lanka|West Indies,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota",West Indies,283,273,10,141,142
2024-06-29,India|South Africa,"Kensington Oval, Bridgetown, Barbados",India,345,329,16,172,173
2024-06-29,Rwanda|Kenya,"Sikh Union Club Ground, Nairobi",Kenya,254,233,21,127,127
2024-06-30,Central Sparks|Northern Diamonds,"North Marine Road Ground, Scarborough",Northern Diamonds,481,456,25,240,241
2024-06-30,Derbyshire|Yorkshire,"Queen's Park, Chesterfield",Yorkshire,698,666,32,349,349
2024-06-30,Durham|Worcestershire,"Riverside Ground, Chester-le-Street",Worcestershire,685,620,65,342,343
2024-06-30,Hampshire|Kent,"The Rose Bowl, Southampton",Hampshire,1368,1286,82,684,684
2024-06-30,Leicestershire|Middlesex,"Grace Road, Leicester",Leicestershire,979,891,88,489,490
2024-06-30,New Zealand|England,"County Ground, New Road, Worcester",England,283,270,13,141,142
2024-06-30,Sunrisers|Thunder,"County Ground, Chelmsford",Sunrisers,477,435,42,238,239
2024-06-30,Surrey|Essex,"Kennington Oval, London",Surrey,935,878,57,467,468
2024-06-30,Sussex|Northamptonshire,"County Ground, Northampton",Sussex,697,667,30,348,349
2024-06-30,The Blaze|South East Stars,"Kent County Cricket Ground, Beckenham",The Blaze,503,466,37,251,252
2024-06-30,Warwickshire|Somerset,"The Cooper Associates County Ground, Taunton",Somerset,1390,1345,45,695,695
2024-06-30,Western Storm|Southern Vipers,"New County Ground, Hove, Brighton",Southern Vipers,313,292,21,156,157
2024-07-01,Dambulla Sixers|Kandy Falcons,Pallekele International Cricket Stadium,Kandy Falcons,362,349,13,181,181
2024-07-01,Malawi|Kenya,"Sikh Union Club Ground, Nairobi",Kenya,209,195,14,104,105
2024-07-02,Colombo Strikers|Kandy Falcons,Pallekele International Cricket Stadium,Colombo Strikers,345,312,33,172,173
2024-07-02,Indonesia|Bhutan,Udayana Cricket Ground,Indonesia,154,134,20,77,77
2024-07-02,Jaffna Kings|Galle Marvels,Pallekele International Cricket Stadium,Galle Marvels,356,345,11,178,178
2024-07-02,Singapore|Indonesia,Udayana Cricket Ground,Indonesia,101,80,21,50,51
2024-07-03,Bhutan|Indonesia,Udayana Cricket Ground,Indonesia,67,51,16,33,34
2024-07-03,Dambulla Sixers|Jaffna Kings,Pallekele International Cricket Stadium,Jaffna Kings,388,372,16,194,194
2024-07-03,Galle Marvels|Colombo Strikers,Pallekele International Cricket Stadium,Galle Marvels,351,339,12,175,176
2024-07-03,New Zealand|England,"County Ground, Bristol",England,423,399,24,211,212
2024-07-03,Rwanda|Kenya,"Sikh Union Club Ground, Nairobi",Kenya,340,320,20,170,170
2024-07-05,Birmingham Bears|Yorkshire,"Headingley, Leeds",Birmingham Bears,424,401,23,212,212
2024-07-05,Durham|Worcestershire,"Riverside Ground, Chester-le-Street",Durham,358,349,9,179,179
2024-07-05,Galle Marvels|Jaffna Kings,Rangiri Dambulla International Stadium,Jaffna Kings,378,360,18,189,189
2024-07-05,Glamorgan|Sussex,"County Ground, Hove",Glamorgan,425,406,19,212,213
2024-07-05,Indonesia|Singapore,Udayana Cricket Ground,Indonesia,198,170,28,99,99
2024-07-05,Kent|Gloucestershire,"College Ground, Cheltenham",Kent,179,169,10,89,90
2024-07-05,Kenya|Rwanda,"Sikh Union Club Ground, Nairobi",Kenya,315,294,21,157,158
2024-07-05,Los Angeles Knight Riders|Texas Super Kings,"Grand Prairie Stadium, Dallas",Los Angeles Knight Riders,312,296,16,156,156
2024-07-05,Seattle Orcas|MI New York,"Church Street Park, Morrisville",MI New York,219,202,17,109,110
2024-07-05,South Africa|India,"MA Chidambaram Stadium, Chepauk, Chennai",South Africa,366,350,16,183,183
2024-07-05,The Blaze|Southern Vipers,"Queen's Park, Chesterfield",Southern Vipers,559,505,54,279,280
2024-07-06,Bhutan|Singapore,Udayana Cricket Ground,Singapore,175,162,13,87,88
2024-07-06,Colombo Strikers|Kandy Falcons,Rangiri Dambulla International Stadium,Colombo Strikers,396,379,17,198,198
2024-07-06,England|New Zealand,"The Rose Bowl, Southampton",England,335,319,16,167,168
2024-07-06,Jaffna Kings|Dambulla Sixers,Rangiri Dambulla International Stadium,Jaffna Kings,406,385,21,203,203
2024-07-06,Leicestershire|Derbyshire,"Grace Road, Leicester",Derbyshire,372,344,28,186,186
2024-07-06,MI New York|Washington Freedom,"Church Street Park, Morrisville",Washington Freedom,209,203,6,104,105
2024-07-06,Zimbabwe|India,Harare Sports Club,Zimbabwe,217,211,6,108,109
2024-07-07,Colombo Strikers|Dambulla Sixers,Rangiri Dambulla International Stadium,Dambulla Sixers,373,339,34,186,187
2024-07-07,Durham|Northamptonshire,"County Ground, Northampton",Northamptonshire,281,267,14,140,141
2024-07-07,Glamorgan|Essex,"Sophia Gardens, Cardiff",Glamorgan,338,320,18,169,169
2024-07-07,India|Zimbabwe,Harare Sports Club,India,368,350,18,184,184
2024-07-07,Indonesia|Bhutan,Udayana Cricket Ground,Bhutan,119,103,16,59,60
2024-07-07,Indonesia|Singapore,Udayana Cricket Ground,Indonesia,210,180,30,105,105
2024-07-07,Jersey|Serbia,Bayer Uerdingen Cricket Ground,Jersey,301,274,27,150,151
2024-07-07,Kandy Falcons|Galle Marvels,Rangiri Dambulla International Stadium,Galle Marvels,351,333,18,175,176
2024-07-07,Los Angeles Knight Riders|San Francisco Unicorns,"Grand Prairie Stadium, Dallas",San Francisco Unicorns,331,311,20,165,166
2024-07-07,Nottinghamshire|Birmingham Bears,"Trent Bridge, Nottingham",Birmingham Bears,118,112,6,59,59
2024-07-07,Somerset|Gloucestershire,"The Cooper Associates County Ground, Taunton",Gloucestershire,390,363,27,195,195
2024-07-07,South East Stars|Thunder,"Whitegate Park, Blackpool",South East Stars,484,443,41,242,242
2024-07-07,Surrey|Kent,"Kennington Oval, London",Surrey,184,166,18,92,92
2024-07-07,Switzerland|Belgium,Bayer Uerdingen Cricket Ground,Belgium,349,329,20,174,175
2024-07-07,Western Storm|Northern Diamonds,"College Ground, Cheltenham",Northern Diamonds,399,359,40,199,200
2024-07-07,Worcestershire|Lancashire,"Old Trafford, Manchester",Lancashire,363,349,14,181,182
2024-07-07,Yorkshire|Derbyshire,"Queen's Park, Chesterfield",Derbyshire,261,253,8,130,131
2024-07-08,Bhutan|Singapore,Udayana Cricket Ground,Bhutan,189,164,25,94,95
2024-07-08,Croatia|Belgium,Bayer Uerdingen Cricket Ground,Croatia,240,226,14,120,120
2024-07-08,Germany|Gibraltar,Bayer Uerdingen Cricket Ground,Germany,322,318,4,161,161
2024-07-08,Norway|Sweden,Bayer Uerdingen Cricket Ground,Norway,317,303,14,158,159
2024-07-09,Dambulla Sixers|Galle Marvels,Rangiri Dambulla International Stadium,Dambulla Sixers,295,283,12,147,148
2024-07-09,England|New Zealand,"County Ground, Hove",England,131,128,3,65,66
2024-07-09,Germany|Sweden,Bayer Uerdingen Cricket Ground,Germany,438,414,24,219,219
2024-07-09,Jaffna Kings|Kandy Falcons,Rangiri Dambulla International Stadium,Kandy Falcons,454,437,17,227,227
2024-07-09,Jersey|Switzerland,Bayer Uerdingen Cricket Ground,Jersey,271,256,15,135,136
2024-07-09,Los Angeles Knight Riders|Seattle Orcas,"Grand Prairie Stadium, Dallas",Seattle Orcas,337,322,15,168,169
2024-07-09,Slovenia|Norway,Bayer Uerdingen Cricket Ground,Norway,100,89,11,50,50
2024-07-09,South Africa|India,"MA Chidambaram Stadium, Chepauk, Chennai",India,172,163,9,86,86
2024-07-10,Central Sparks|Thunder,"County Ground, New Road, Worcester",Thunder,291,272,19,145,146
2024-07-10,Colombo Strikers|Jaffna Kings,Rangiri Dambulla International Stadium,Jaffna Kings,378,366,12,189,189
2024-07-10,Croatia|Serbia,Bayer Uerdingen Cricket Ground,Croatia,178,161,17,89,89
2024-07-10,Gibraltar|Slovenia,Bayer Uerdingen Cricket Ground,Slovenia,273,253,20,136,137
2024-07-10,India|Zimbabwe,Harare Sports Club,India,341,328,13,170,171
2024-07-10,Jersey|Belgium,Bayer Uerdingen Cricket Ground,Jersey,288,277,11,144,144
2024-07-10,Kandy Falcons|Galle Marvels,Rangiri Dambulla International Stadium,Galle Marvels,375,356,19,187,188
2024-07-10,San Francisco Unicorns|Texas Super Kings,"Church Street Park, Morrisville",Texas Super Kings,255,240,15,127,128
2024-07-10,South East Stars|Southern Vipers,"Enborne Lodge, Newbury",Southern Vipers,241,211,30,120,121
2024-07-10,Sunrisers|Northern Diamonds,"Clifton Park Ground, York",Northern Diamonds,220,202,18,110,110
2024-07-10,Sussex|Hampshire,"County Ground, Hove",Sussex,378,356,22,189,189
2024-07-10,West Indies|England,"Lord's, London",England,628,588,40,314,314
2024-07-10,Western Storm|The Blaze,"College Ground, Cheltenham",The Blaze,437,416,21,218,219
2024-07-11,Durham|Yorkshire,"Headingley, Leeds",Yorkshire,215,196,19,107,108
2024-07-11,Essex|Kent,"County Ground, Chelmsford",Essex,352,336,16,176,176
2024-07-11,Gibraltar|Sweden,Bayer Uerdingen Cricket Ground,Sweden,202,193,9,101,101
2024-07-11,Middlesex|Gloucestershire,"College Ground, Cheltenham",Middlesex,333,318,15,166,167
2024-07-11,New Zealand|England,"St Lawrence Ground, Canterbury",England,283,274,9,141,142
2024-07-11,Norway|Germany,Bayer Uerdingen Cricket Ground,Norway,313,303,10,156,157
2024-07-11,Seattle Orcas|Washington Freedom,"Grand Prairie Stadium, Dallas",Washington Freedom,251,237,14,125,126
2024-07-11,Switzerland|Serbia,Bayer Uerdingen Cricket Ground,Switzerland,252,243,9,126,126
2024-07-11,Worcestershire|Leicestershire,"County Ground, New Road, Worcester",Worcestershire,352,334,18,176,176
2024-07-12,Belgium|Serbia,Bayer Uerdingen Cricket Ground,Belgium,281,268,13,140,141
2024-07-12,Durham|Nottinghamshire,"Riverside Ground, Chester-le-Street",Durham,290,264,26,145,145
2024-07-12,Glamorgan|Middlesex,"Sophia Gardens, Cardiff",Middlesex,177,163,14,88,89
2024-07-12,Gloucestershire|Hampshire,"The Rose Bowl, Southampton",Hampshire,353,327,26,176,177
2024-07-12,Kenya|Nigeria,"Sikh Union Club Ground, Nairobi",Kenya,289,279,10,144,145
2024-07-12,Northamptonshire|Leicestershire,"Grace Road, Leicester",Leicestershire,369,350,19,184,185
2024-07-12,Surrey|Somerset,"The Cooper Associates County Ground, Taunton",Somerset,365,344,21,182,183
2024-07-12,Sussex|Kent,"St Lawrence Ground, Canterbury",Sussex,318,297,21,159,159
2024-07-12,Western Storm|Central Sparks,"County Ground, New Road, Worcester",Western Storm,386,345,41,193,193
2024-07-12,Worcestershire|Birmingham Bears,"Edgbaston, Birmingham",Worcestershire,319,309,10,159,160
2024-07-13,Croatia|Switzerland,Bayer Uerdingen Cricket Ground,Switzerland,210,197,13,105,105
2024-07-13,Kandy Falcons|Jaffna Kings,"R Premadasa Stadium, Colombo",Jaffna Kings,157,148,9,78,79
2024-07-13,New Zealand|England,"Kennington Oval, London",England,207,192,15,103,104
2024-07-13,Nigeria|Kenya,"Sikh Union Club Ground, Nairobi",Kenya,273,259,14,136,137
2024-07-13,Norway|Gibraltar,Bayer Uerdingen Cricket Ground,Norway,301,289,12,150,151
2024-07-13,Slovenia|Sweden,Bayer Uerdingen Cricket Ground,Sweden,206,189,17,103,103
2024-07-13,Sussex|Essex,"County Ground, Hove",Essex,418,391,27,209,209
2024-07-13,Zimbabwe|India,Harare Sports Club,India,308,289,19,154,154
2024-07-14,Birmingham Bears|Derbyshire,"Edgbaston, Birmingham",Birmingham Bears,352,333,19,176,176
2024-07-14,Croatia|Germany,Bayer Uerdingen Cricket Ground,Germany,198,186,12,99,99
2024-07-14,Durham|Northamptonshire,"Riverside Ground, Chester-le-Street",Northamptonshire,181,167,14,90,91
2024-07-14,Gloucestershire|Glamorgan,"College Ground, Cheltenham",Gloucestershire,291,279,12,145,146
2024-07-14,Hampshire|Somerset,"The Rose Bowl, Southampton",Somerset,315,297,18,157,158
2024-07-14,India|Zimbabwe,Harare Sports Club,India,292,273,19,146,146
2024-07-14,Jaffna Kings|Colombo Strikers,"R Premadasa Stadium, Colombo",Colombo Strikers,221,208,13,110,111
2024-07-14,Jersey|Guernsey,"Grainville, St Saviour",Jersey,210,188,22,105,105
2024-07-14,Los Angeles Knight Riders|Washington Freedom,"Church Street Park, Morrisville",Washington Freedom,259,241,18,129,130
2024-07-14,Norway|Jersey,Bayer Uerdingen Cricket Ground,Jersey,140,134,6,70,70
2024-07-14,Nottinghamshire|Leicestershire,"Grace Road, Leicester",Leicestershire,321,306,15,160,161
2024-07-14,South East Stars|Sunrisers,"Kent County Cricket Ground, Beckenham",South East Stars,472,440,32,236,236
2024-07-14,Surrey|Essex,"County Ground, Chelmsford",Surrey,365,352,13,182,183
2024-07-14,Texas Super Kings|MI New York,"Grand Prairie Stadium, Dallas",Texas Super Kings,337,322,15,168,169
2024-07-14,Worcestershire|Yorkshire,"County Ground, New Road, Worcester",Yorkshire,413,385,28,206,207
2024-07-15,Galle Marvels|Colombo Strikers,"R Premadasa Stadium, Colombo",Colombo Strikers,280,263,17,140,140
2024-07-15,Kandy Falcons|Dambulla Sixers,"R Premadasa Stadium, Colombo",Kandy Falcons,390,377,13,195,195
2024-07-15,Kenya|Nigeria,"Sikh Union Club Ground, Nairobi",Nigeria,299,281,18,149,150
2024-07-15,San Francisco Unicorns|Seattle Orcas,"Church Street Park, Morrisville",San Francisco Unicorns,307,294,13,153,154
2024-07-16,Dambulla Sixers|Colombo Strikers,"R Premadasa Stadium, Colombo",Dambulla Sixers,218,209,9,109,109
2024-07-16,Glamorgan|Kent,"St Lawrence Ground, Canterbury",Glamorgan,277,250,27,138,139
2024-07-16,Nigeria|Kenya,"Sikh Union Club Ground, Nairobi",Nigeria,302,274,28,151,151
2024-07-16,Washington Freedom|MI New York,"Grand Prairie Stadium, Dallas",Washington Freedom,270,242,28,135,135
2024-07-17,England|New Zealand,"Lord's, London",England,290,276,14,145,145
2024-07-17,Nigeria|Kenya,"Sikh Union Club Ground, Nairobi",Kenya,311,296,15,155,156
2024-07-17,Nottinghamshire|Lancashire,"Old Trafford, Manchester",Lancashire,267,255,12,133,134
2024-07-17,Seattle Orcas|Los Angeles Knight Riders,"Church Street Park, Morrisville",Los Angeles Knight Riders,285,275,10,142,143
2024-07-18,Colombo Strikers|Kandy Falcons,"R Premadasa Stadium, Colombo",Kandy Falcons,322,300,22,161,161
2024-07-18,England|West Indies,"Trent Bridge, Nottingham",England,1441,1384,57,720,721
2024-07-18,Gloucestershire|Middlesex,"County Ground, Chelmsford",Gloucestershire,348,328,20,174,174
2024-07-18,Hampshire|Surrey,"Kennington Oval, London",Surrey,371,349,22,185,186
2024-07-18,Jaffna Kings|Galle Marvels,"R Premadasa Stadium, Colombo",Galle Marvels,358,344,14,179,179
2024-07-18,Northamptonshire|Birmingham Bears,"County Ground, Northampton",Northamptonshire,383,353,30,191,192
2024-07-18,Oman|Namibia,"Forthill, Dundee",Namibia,467,425,42,233,234
2024-07-18,San Francisco Unicorns|MI New York,"Grand Prairie Stadium, Dallas",San Francisco Unicorns,293,275,18,146,147
2024-07-18,Sussex|Somerset,"The Cooper Associates County Ground, Taunton",Somerset,320,307,13,160,160
2024-07-18,Worcestershire|Derbyshire,"County Ground, New Road, Worcester",Derbyshire,339,315,24,169,170
2024-07-19,Birmingham Bears|Leicestershire,"Edgbaston, Birmingham",Birmingham Bears,316,295,21,158,158
2024-07-19,Derbyshire|Durham,"County Ground, Derby",Durham,314,297,17,157,157
2024-07-19,Glamorgan|Somerset,"Sophia Gardens, Cardiff",Glamorgan,366,351,15,183,183
2024-07-19,Hampshire|Essex,"The Rose Bowl, Southampton",Hampshire,355,336,19,177,178
2024-07-19,Kent|Surrey,"St Lawrence Ground, Canterbury",Kent,348,336,12,174,174
2024-07-19,Lancashire|Northamptonshire,"Old Trafford, Manchester",Northamptonshire,404,389,15,202,202
2024-07-19,Middlesex|Sussex,"County Ground, Hove",Sussex,320,300,20,160,160
2024-07-19,Nottinghamshire|Yorkshire,"Headingley, Leeds",Nottinghamshire,390,369,21,195,195
2024-07-19,Pakistan|India,Rangiri Dambulla International Stadium,India,220,211,9,110,110
2024-07-19,United Arab Emirates|Nepal,Rangiri Dambulla International Stadium,Nepal,233,217,16,116,117
2024-07-19,Washington Freedom|Texas Super Kings,"Grand Prairie Stadium, Dallas",Washington Freedom,370,355,15,185,185
2024-07-20,Bangladesh|Sri Lanka,Rangiri Dambulla International Stadium,Sri Lanka,225,210,15,112,113
2024-07-20,Jaffna Kings|Kandy Falcons,"R Premadasa Stadium, Colombo",Jaffna Kings,373,365,8,186,187
2024-07-20,Scotland|Namibia,"Forthill, Dundee",Scotland,525,482,43,262,263
2024-07-20,Seattle Orcas|San Francisco Unicorns,"Grand Prairie Stadium, Dallas",San Francisco Unicorns,308,298,10,154,154
2024-07-20,Thailand|Malaysia,Rangiri Dambulla International Stadium,Thailand,244,223,21,122,122
2024-07-21,Galle Marvels|Jaffna Kings,"R Premadasa Stadium, Colombo",Jaffna Kings,369,355,14,184,185
2024-07-21,India|United Arab Emirates,Rangiri Dambulla International Stadium,India,324,314,10,162,162
2024-07-21,Los Angeles Knight Riders|MI New York,"Grand Prairie Stadium, Dallas",MI New York,264,244,20,132,132
2024-07-21,Nepal|Pakistan,Rangiri Dambulla International Stadium,Pakistan,218,211,7,109,109
2024-07-22,Oman|Scotland,"Forthill, Dundee",Scotland,186,162,24,93,93
2024-07-22,Sri Lanka|Malaysia,Rangiri Dambulla International Stadium,Sri Lanka,224,211,13,112,112
2024-07-22,Thailand|Bangladesh,Rangiri Dambulla International Stadium,Bangladesh,196,190,6,98,98
2024-07-22,Washington Freedom|San Francisco Unicorns,"Grand Prairie Stadium, Dallas",San Francisco Unicorns,351,340,11,175,176
2024-07-23,Birmingham Phoenix|Oval Invincibles,"Kennington Oval, London",Oval Invincibles,182,164,18,91,91
2024-07-23,India|Nepal,Rangiri Dambulla International Stadium,India,274,260,14,137,137
2024-07-23,Oval Invincibles|Birmingham Phoenix,"Kennington Oval, London",Oval Invincibles,255,231,24,127,128
2024-07-23,Texas Super Kings|Seattle Orcas,"Grand Prairie Stadium, Dallas",Texas Super Kings,317,299,18,158,159
2024-07-23,United Arab Emirates|Pakistan,Rangiri Dambulla International Stadium,Pakistan,210,200,10,105,105
2024-07-24,Bangladesh|Malaysia,Rangiri Dambulla International Stadium,Bangladesh,268,250,18,134,134
2024-07-24,Durham|Lancashire,"The Cricket Field, Sedbergh School",Durham,631,600,31,315,316
2024-07-24,Essex|Warwickshire,"County Ground, Chelmsford",Warwickshire,652,619,33,326,326
2024-07-24,Leicestershire|Nottinghamshire,"Grace Road, Leicester",Leicestershire,418,382,36,209,209
2024-07-24,London Spirit|Southern Brave,"The Rose Bowl, Southampton",Southern Brave,277,258,19,138,139
2024-07-24,MI New York|Texas Super Kings,"Grand Prairie Stadium, Dallas",Texas Super Kings,330,314,16,165,165
2024-07-24,Namibia|Oman,"Forthill, Dundee",Oman,393,366,27,196,197
2024-07-24,Northamptonshire|Derbyshire,"County Ground, Northampton",Derbyshire,471,429,42,235,236
2024-07-24,Southern Brave|London Spirit,"The Rose Bowl, Southampton",London Spirit,304,296,8,152,152
2024-07-24,Thailand|Sri Lanka,Rangiri Dambulla International Stadium,Sri Lanka,187,176,11,93,94
2024-07-24,Worcestershire|Middlesex,"County Ground, New Road, Worcester",Worcestershire,559,525,34,279,280
2024-07-25,Glamorgan|Gloucestershire,"Sophia Gardens, Cardiff",Glamorgan,347,322,25,173,174
2024-07-25,Manchester Originals|Welsh Fire,"Old Trafford, Manchester",Welsh Fire,403,378,25,201,202
2024-07-25,San Francisco Unicorns|Washington Freedom,"Grand Prairie Stadium, Dallas",Washington Freedom,294,281,13,147,147
2024-07-25,Yorkshire|Surrey,"Kennington Oval, London",Yorkshire,462,428,34,231,231
2024-07-25,Zimbabwe|Ireland,"Civil Service Cricket Club, Stormont, Belfast",Ireland,815,718,97,407,408
2024-07-26,Bangladesh|India,Rangiri Dambulla International Stadium,India,163,157,6,81,82
2024-07-26,Germany|Italy,Bayer Uerdingen Cricket Ground,Italy,111,97,14,55,56
2024-07-26,Germany|Jersey,Bayer Uerdingen Cricket Ground,Germany,136,120,16,68,68
2024-07-26,Hampshire|Northamptonshire,"The Rose Bowl, Southampton",Hampshire,499,478,21,249,250
2024-07-26,Kandy Customs Cricket Club|Colombo Cricket Club,"Thurstan College Ground, Colombo",Colombo Cricket Club,314,291,23,157,157
2024-07-26,Kent|Somerset,"The Cooper Associates County Ground, Taunton",Somerset,537,508,29,268,269
2024-07-26,Leicestershire|Warwickshire,"Grace Road, Leicester",Warwickshire,180,171,9,90,90
2024-07-26,Pakistan|Sri Lanka,Rangiri Dambulla International Stadium,Sri Lanka,281,264,17,140,141
2024-07-26,San Francisco Unicorns|Texas Super Kings,"Grand Prairie Stadium, Dallas",San Francisco Unicorns,390,372,18,195,195
2024-07-26,Scotland|Namibia,"Forthill, Dundee",Scotland,464,434,30,232,232
2024-07-26,Sussex|Nottinghamshire,"The John Fretwell Sporting Complex, Sookholme",Nottinghamshire,433,401,32,216,217
2024-07-26,Trent Rockets|Northern Superchargers,"Headingley, Leeds",Trent Rockets,549,509,40,274,275
2024-07-26,West Indies|England,"Edgbaston, Birmingham",England,920,865,55,460,460
2024-07-27,Badureliya Sports Club|Burgher Recreation Club,"Surrey Village, Maggona",Burgher Recreation Club,269,252,17,134,135
2024-07-27,Chilaw Marians Cricket Club|Sinhalese Sports Club,"Sinhalese Sports Club Ground, Colombo",Sinhalese Sports Club,296,266,30,148,148
2024-07-27,Germany|Jersey,Bayer Uerdingen Cricket Ground,Jersey,175,150,25,87,88
2024-07-27,India|Sri Lanka,Pallekele International Cricket Stadium,India,383,375,8,191,192
2024-07-27,Italy|Germany,Bayer Uerdingen Cricket Ground,Italy,232,198,34,116,116
2024-07-27,Italy|Jersey,Bayer Uerdingen Cricket Ground,Italy,289,258,31,144,145
2024-07-27,London Spirit|Birmingham Phoenix,"Lord's, London",Birmingham Phoenix,258,241,17,129,129
2024-07-27,London Spirit|Birmingham Phoenix,"Lord's, London",London Spirit,274,250,24,137,137
2024-07-27,Middlesex|Derbyshire,"County Ground, Derby",Derbyshire,533,483,50,266,267
2024-07-27,Nondescripts Cricket Club|Ragama Cricket Club,"Nondescripts Cricket Club Ground, Colombo",Nondescripts Cricket Club,459,438,21,229,230
2024-07-27,Nugegoda Sports Welfare Club|Colts Cricket Club,"Colts Cricket Club Ground, Colombo",Nugegoda Sports Welfare Club,541,516,25,270,271
2024-07-27,Panadura Sports Club|Negombo Cricket Club,Panadura Esplanade,Panadura Sports Club,361,328,33,180,181
2024-07-27,Police Sports Club|Moors Sports Club,Sri Lanka Army Ordnance Corps International Cricket Stadium,Moors Sports Club,376,347,29,188,188
2024-07-27,Tamil Union Cricket and Athletic Club|Bloomfield Cricket and Athletic Club,"Bloomfield Cricket and Athletic Club Ground, Colombo",Bloomfield Cricket and Athletic Club,488,445,43,244,244
2024-07-28,Essex|Gloucestershire,"County Ground, Bristol",Essex,461,421,40,230,231
2024-07-28,Germany|Italy,Bayer Uerdingen Cricket Ground,Italy,202,167,35,101,101
2024-07-28,India|Sri Lanka,Rangiri Dambulla International Stadium,Sri Lanka,332,322,10,166,166
2024-07-28,Italy|Germany,Bayer Uerdingen Cricket Ground,Italy,184,157,27,92,92
2024-07-28,Kent|Lancashire,"Stanley Park, Blackpool",Kent,413,388,25,206,207
2024-07-28,Nottinghamshire|Yorkshire,"The John Fretwell Sporting Complex, Sookholme",Nottinghamshire,335,314,21,167,168
2024-07-28,Oval Invincibles|Welsh Fire,"Sophia Gardens, Cardiff",Oval Invincibles,216,201,15,108,108
2024-07-28,Somerset|Hampshire,"The Rose Bowl, Southampton",Hampshire,485,469,16,242,243
2024-07-28,Sri Lanka|India,Pallekele International Cricket Stadium,India,242,230,12,121,121
2024-07-28,Surrey|Glamorgan,"Kennington Oval, London",Glamorgan,244,210,34,122,122
2024-07-28,Sussex|Warwickshire,"County Ground, Hove",Warwickshire,347,322,25,173,174
2024-07-28,Washington Freedom|San Francisco Unicorns,"Grand Prairie Stadium, Dallas",Washington Freedom,318,310,8,159,159
2024-07-28,Welsh Fire|Oval Invincibles,"Sophia Gardens, Cardiff",Oval Invincibles,234,219,15,117,117
2024-07-28,Worcestershire|Durham,"County Ground, New Road, Worcester",Worcestershire,427,395,32,213,214
2024-07-29,Manchester Originals|Trent Rockets,"Old Trafford, Manchester",Manchester Originals,273,252,21,136,137
2024-07-29,Northamptonshire|Middlesex,"Radlett Cricket Club, Radlett",Middlesex,636,598,38,318,318
2024-07-29,Trent Rockets|Manchester Originals,"Old Trafford, Manchester",Trent Rockets,289,264,25,144,145
2024-07-30,Ace Capital Cricket Club|Panadura Sports Club,Sri Lanka Army Ordnance Corps International Cricket Stadium,Ace Capital Cricket Club,263,226,37,131,132
2024-07-30,Gloucestershire|Surrey,"Kennington Oval, London",Gloucestershire,565,533,32,282,283
2024-07-30,Kurunegala Youth Cricket Club|Burgher Recreation Club,"Welagedara Stadium, Kurunegala",Burgher Recreation Club,137,120,17,68,69
2024-07-30,Negombo Cricket Club|Ragama Cricket Club,"FTZ Sports Complex (Board of Investment), Katunayake",Negombo Cricket Club,285,255,30,142,143
2024-07-30,Southern Brave|Northern Superchargers,"Headingley, Leeds",Northern Superchargers,293,282,11,146,147
2024-07-31,Birmingham Phoenix|Trent Rockets,"Trent Bridge, Nottingham",Birmingham Phoenix,545,522,23,272,273
2024-07-31,Essex|Leicestershire,"County Ground, Chelmsford",Leicestershire,581,541,40,290,291
2024-07-31,Hampshire|Kent,"Kent County Cricket Ground, Beckenham",Kent,338,316,22,169,169
2024-07-31,Lancashire|Derbyshire,"County Ground, Derby",Derbyshire,199,180,19,99,100
2024-07-31,Nottinghamshire|Glamorgan,"The Gnoll, Neath",Glamorgan,552,524,28,276,276
2024-07-31,Somerset|Durham,"Riverside Ground, Chester-le-Street",Somerset,349,328,21,174,175
2024-07-31,Yorkshire|Sussex,York Cricket Club,Yorkshire,473,439,34,236,237
2024-08-01,Badureliya Sports Club|Moors Sports Club,"Surrey Village, Maggona",Badureliya Sports Club,310,283,27,155,155
2024-08-01,Kurunegala Youth Cricket Club|Police Sports Club,"Welagedara Stadium, Kurunegala",Kurunegala Youth Cricket Club,392,366,26,196,196
2024-08-01,London Spirit|Welsh Fire,"Lord's, London",Welsh Fire,301,284,17,150,151
2024-08-01,Manchester Originals|Southern Brave,"The Rose Bowl, Southampton",Southern Brave,233,207,26,116,117
2024-08-01,Southern Brave|Manchester Originals,"The Rose Bowl, Southampton",Manchester Originals,276,266,10,138,138
2024-08-01,Welsh Fire|London Spirit,"Lord's, London",London Spirit,190,178,12,95,95
2024-08-02,Bloomfield Cricket and Athletic Club|Sinhalese Sports Club,"Sinhalese Sports Club Ground, Colombo",Sinhalese Sports Club,343,330,13,171,172
