match_date,teams,venue,winner,runs_total,runs_batsman,runs_extras,team1_runs,team2_runs
2022-07-15,England|South Africa,"County Ground, Bristol",England,560,524,36,280,280
2022-07-15,Italy|Sweden,Tikkurila Cricket Ground,Italy,247,236,11,123,124
2022-07-15,New Zealand|Ireland,"The Village, Malahide, Dublin",New Zealand,719,673,46,359,360
2022-07-15,Romania|Isle of Man,Kerava National Cricket Ground,Isle of Man,241,226,15,120,121
2022-07-15,Singapore|Hong Kong,Bulawayo Athletic Club,Hong Kong,293,276,17,146,147
2022-07-15,Turkey|Serbia,Kerava National Cricket Ground,Serbia,135,118,17,67,68
2022-07-15,Uganda|Jersey,"Queens Sports Club, Bulawayo",Uganda,215,200,15,107,108
2022-07-15,United States of America|Netherlands,Bulawayo Athletic Club,Netherlands,277,262,15,138,139
2022-07-15,Zimbabwe|Papua New Guinea,"Queens Sports Club, Bulawayo",Zimbabwe,371,349,22,185,186
2022-07-16,Central Sparks|Northern Diamonds,"County Ground, New Road, Worcester",Northern Diamonds,429,389,40,214,215
2022-07-16,Cyprus|Turkey,Tikkurila Cricket Ground,Cyprus,231,206,25,115,116
2022-07-16,Finland|Greece,Kerava National Cricket Ground,Finland,329,307,22,164,165
2022-07-16,Hampshire|Lancashire,"Edgbaston, Birmingham",Hampshire,303,283,20,151,152
2022-07-16,Hampshire|Somerset,"Edgbaston, Birmingham",Hampshire,343,320,23,171,172
2022-07-16,Italy|Croatia,Kerava National Cricket Ground,Italy,254,244,10,127,127
2022-07-16,Namibia|Nepal,"Cambusdoon New Ground, Ayr",Namibia,335,318,17,167,168
2022-07-16,Romania|Serbia,Tikkurila Cricket Ground,Romania,235,215,20,117,118
2022-07-16,South East Stars|Thunder,"Trafalgar Road Ground, Southport",South East Stars,344,299,45,172,172
2022-07-16,Southern Vipers|Lightning,"County Ground, Derby",Southern Vipers,522,467,55,261,261
2022-07-16,Sri Lanka|Pakistan,Galle International Stadium,Pakistan,1121,1088,33,560,561
2022-07-16,Sunrisers|Western Storm,"County Ground, Chelmsford",Western Storm,511,470,41,255,256
2022-07-16,West Indies|Bangladesh,"Providence Stadium, Guyana",Bangladesh,357,346,11,178,179
2022-07-16,Yorkshire|Lancashire,"Edgbaston, Birmingham",Lancashire,412,397,15,206,206
2022-07-17,England|India,"Old Trafford, Manchester",India,520,496,24,260,260
2022-07-17,Ireland|Australia,"Bready Cricket Club, Magheramason, Bready",Australia,202,170,32,101,101
2022-07-17,Nepal|Scotland,"Titwood, Glasgow",Scotland,258,241,17,129,129
2022-07-17,Papua New Guinea|United States of America,Bulawayo Athletic Club,Papua New Guinea,189,181,8,94,95
2022-07-17,Singapore|Jersey,Bulawayo Athletic Club,Jersey,281,270,11,140,141
2022-07-17,Uganda|Hong Kong,"Queens Sports Club, Bulawayo",Uganda,200,170,30,100,100
2022-07-17,Zimbabwe|Netherlands,"Queens Sports Club, Bulawayo",Zimbabwe,227,214,13,113,114
2022-07-18,Croatia|Finland,Tikkurila Cricket Ground,Finland,172,151,21,86,86
2022-07-18,Cyprus|Serbia,Kerava National Cricket Ground,Serbia,251,232,19,125,126
2022-07-18,England|South Africa,"Grace Road, Leicester",England,633,594,39,316,317
2022-07-18,Isle of Man|Turkey,Kerava National Cricket Ground,Isle of Man,268,257,11,134,134
2022-07-18,New Zealand|Ireland,"Civil Service Cricket Club, Stormont, Belfast",New Zealand,315,287,28,157,158
2022-07-18,Sweden|Greece,Tikkurila Cricket Ground,Sweden,193,180,13,96,97
2022-07-19,Essex|Surrey,"Kennington Oval, London",Surrey,960,877,83,480,480
2022-07-19,Finland|Cyprus,Kerava National Cricket Ground,Finland,307,283,24,153,154
2022-07-19,Hampshire|Gloucestershire,"College Ground, Cheltenham",Hampshire,1077,999,78,538,539
2022-07-19,Isle of Man|Italy,Kerava National Cricket Ground,Italy,203,190,13,101,102
2022-07-19,Kent|Warwickshire,"Edgbaston, Birmingham",Kent,921,816,105,460,461
2022-07-19,Northamptonshire|Lancashire,"County Ground, Northampton",Lancashire,819,754,65,409,410
2022-07-19,Pakistan|Ireland,"Bready Cricket Club, Magheramason, Bready",Pakistan,175,164,11,87,88
2022-07-19,Romania|Sweden,Tikkurila Cricket Ground,Sweden,210,200,10,105,105
2022-07-19,Serbia|Croatia,Tikkurila Cricket Ground,Croatia,184,162,22,92,92
2022-07-19,South Africa|England,"Riverside Ground, Chester-le-Street",South Africa,604,580,24,302,302
2022-07-20,Leicestershire|Glamorgan,"Grace Road, Leicester",Glamorgan,1562,1501,61,781,781
2022-07-20,New Zealand|Ireland,"Civil Service Cricket Club, Stormont, Belfast",New Zealand,270,249,21,135,135
2022-07-21,Australia|Ireland,"Bready Cricket Club, Magheramason, Bready",Australia,301,269,32,150,151
2022-07-21,South Africa|England,"County Ground, Chelmsford",England,225,212,13,112,113
2022-07-22,England|South Africa,"Old Trafford, Manchester",England,284,271,13,142,142
2022-07-22,India|West Indies,"Queen's Park Oval, Port of Spain, Trinidad",India,613,580,33,306,307
2022-07-22,Ireland|New Zealand,"Civil Service Cricket Club, Stormont, Belfast",New Zealand,354,340,14,177,177
2022-07-23,Lightning|Northern Diamonds,"Riverside Ground, Chester-le-Street",Northern Diamonds,399,358,41,199,200
2022-07-23,South Africa|England,"County Ground, New Road, Worcester",England,299,285,14,149,150
2022-07-23,South East Stars|Western Storm,"College Ground, Cheltenham",South East Stars,530,484,46,265,265
2022-07-23,Southern Vipers|Sunrisers,"The Rose Bowl, Southampton",Southern Vipers,455,402,53,227,228
2022-07-23,Thunder|Central Sparks,"Old Trafford, Manchester",Thunder,427,389,38,213,214
2022-07-24,Austria|Luxembourg,Tikkurila Cricket Ground,Austria,242,230,12,121,121
2022-07-24,Estonia|Norway,Kerava National Cricket Ground,Norway,203,187,16,101,102
2022-07-24,France|Czech Republic,Kerava National Cricket Ground,France,255,241,14,127,128
2022-07-24,Guernsey|Bulgaria,Tikkurila Cricket Ground,Guernsey,208,194,14,104,104
2022-07-24,Sri Lanka|Pakistan,Galle International Stadium,Sri Lanka,1230,1173,57,615,615
2022-07-24,West Indies|India,"Queen's Park Oval, Port of Spain, Trinidad",India,623,589,34,311,312
2022-07-25,Austria|Slovenia,Kerava National Cricket Ground,Austria,287,266,21,143,144
2022-07-25,Derbyshire|Worcestershire,"County Ground, New Road, Worcester",Derbyshire,848,804,44,424,424
2022-07-25,England|South Africa,"County Ground, Derby",England,314,293,21,157,157
2022-07-25,France|Switzerland,Tikkurila Cricket Ground,Switzerland,315,300,15,157,158
2022-07-25,Gloucestershire|Northamptonshire,"College Ground, Cheltenham",Northamptonshire,1364,1246,118,682,682
2022-07-25,Guernsey|Luxembourg,Kerava National Cricket Ground,Guernsey,245,235,10,122,123
2022-07-25,Lancashire|Kent,"Old Trafford, Manchester",Lancashire,978,897,81,489,489
2022-07-25,Warwickshire|Surrey,"Kennington Oval, London",Surrey,1131,1065,66,565,566
2022-07-25,Yorkshire|Hampshire,"North Marine Road Ground, Scarborough",Hampshire,863,834,29,431,432
2022-07-26,Nottinghamshire|Sussex,"Trent Bridge, Nottingham",Nottinghamshire,826,761,65,413,413
2022-07-27,England|South Africa,"County Ground, Bristol",England,427,411,16,213,214
2022-07-27,France|Norway,Kerava National Cricket Ground,France,305,296,9,152,153
2022-07-27,Guernsey|Austria,Tikkurila Cricket Ground,Austria,280,270,10,140,140
2022-07-27,India|West Indies,"Queen's Park Oval, Port of Spain, Trinidad",India,362,345,17,181,181
2022-07-27,Munster Reds|Leinster Lightning,"Pembroke Cricket Club, Sandymount, Dublin",Leinster Lightning,440,409,31,220,220
2022-07-27,New Zealand|Scotland,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",New Zealand,382,366,16,191,191
2022-07-27,North-West Warriors|Northern Knights,"Pembroke Cricket Club, Sandymount, Dublin",Northern Knights,409,382,27,204,205
2022-07-27,Slovenia|Bulgaria,Tikkurila Cricket Ground,Bulgaria,283,251,32,141,142
2022-07-27,Switzerland|Estonia,Kerava National Cricket Ground,Switzerland,315,296,19,157,158
2022-07-28,Czech Republic|Estonia,Tikkurila Cricket Ground,Czech Republic,228,203,25,114,114
2022-07-28,Leinster Lightning|North-West Warriors,"Pembroke Cricket Club, Sandymount, Dublin",Leinster Lightning,392,363,29,196,196
2022-07-28,Luxembourg|Bulgaria,Kerava National Cricket Ground,Luxembourg,237,220,17,118,119
2022-07-28,Northern Knights|Munster Reds,"Pembroke Cricket Club, Sandymount, Dublin",Northern Knights,357,330,27,178,179
2022-07-28,Norway|Switzerland,Tikkurila Cricket Ground,Norway,199,183,16,99,100
2022-07-28,Singapore|Qatar,"Maple Leaf North-West Ground, King City",Singapore,457,442,15,228,229
2022-07-28,Slovenia|Guernsey,Kerava National Cricket Ground,Guernsey,115,108,7,57,58
2022-07-28,South Africa|England,"Sophia Gardens, Cardiff",South Africa,356,339,17,178,178
2022-07-29,Barbados|Pakistan,"Edgbaston, Birmingham",Barbados,273,240,33,136,137
2022-07-29,India|Australia,"Edgbaston, Birmingham",Australia,311,304,7,155,156
2022-07-29,India|West Indies,"Brian Lara Stadium, Tarouba, Trinidad",India,312,289,23,156,156
2022-07-29,New Zealand|Scotland,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",New Zealand,406,381,25,203,203
2022-07-29,North-West Warriors|Munster Reds,"Pembroke Cricket Club, Sandymount, Dublin",Munster Reds,333,310,23,166,167
2022-07-29,Northern Knights|Leinster Lightning,"Pembroke Cricket Club, Sandymount, Dublin",Leinster Lightning,193,189,4,96,97
2022-07-30,Denmark|Vanuatu,"Maple Leaf North-West Ground, King City",Denmark,443,418,25,221,222
2022-07-30,Luxembourg|Slovenia,Tikkurila Cricket Ground,Luxembourg,253,232,21,126,127
2022-07-30,New Zealand|South Africa,"Edgbaston, Birmingham",New Zealand,321,304,17,160,161
2022-07-30,Singapore|Canada,"Maple Leaf North-East Ground, King City",Canada,378,345,33,189,189
2022-07-30,Sri Lanka|England,"Edgbaston, Birmingham",England,215,196,19,107,108
2022-07-30,Switzerland|Czech Republic,Kerava National Cricket Ground,Czech Republic,367,347,20,183,184
2022-07-30,Zimbabwe|Bangladesh,Harare Sports Club,Zimbabwe,393,358,35,196,197
2022-07-31,Barbados|Australia,"Edgbaston, Birmingham",Australia,132,120,12,66,66
2022-07-31,Bulgaria|Czech Republic,Tikkurila Cricket Ground,Czech Republic,235,214,21,117,118
2022-07-31,Canada|Malaysia,"Maple Leaf North-West Ground, King City",Canada,357,324,33,178,179
2022-07-31,Denmark|Qatar,"Maple Leaf North-East Ground, King City",Denmark,447,418,29,223,224
2022-07-31,Guernsey|France,Kerava National Cricket Ground,Guernsey,250,236,14,125,125
2022-07-31,Luxembourg|Switzerland,Tikkurila Cricket Ground,Luxembourg,223,209,14,111,112
2022-07-31,Norway|Austria,Kerava National Cricket Ground,Austria,154,148,6,77,77
2022-07-31,Pakistan|India,"Edgbaston, Birmingham",India,201,193,8,100,101
2022-07-31,Scotland|New Zealand,"Grange Cricket Club Ground, Raeburn Place, Edinburgh",New Zealand,613,592,21,306,307
2022-07-31,South Africa|England,"The Rose Bowl, Southampton",South Africa,292,276,16,146,146
2022-07-31,Zimbabwe|Bangladesh,Harare Sports Club,Bangladesh,271,255,16,135,136
2022-08-01,India|West Indies,"Warner Park, Basseterre, St Kitts",West Indies,279,266,13,139,140
2022-08-02,Derbyshire|Glamorgan,"County Ground, Derby",Glamorgan,222,208,14,111,111
2022-08-02,England|South Africa,"Edgbaston, Birmingham",England,308,302,6,154,154
2022-08-02,Gloucestershire|Warwickshire,"College Ground, Cheltenham",Warwickshire,529,513,16,264,265
2022-08-02,Malaysia|Singapore,"Maple Leaf North-East Ground, King City",Singapore,423,403,20,211,212
2022-08-02,New Zealand|Sri Lanka,"Edgbaston, Birmingham",New Zealand,249,228,21,124,125
2022-08-02,Nottinghamshire|Sussex,"Trent Bridge, Nottingham",Nottinghamshire,515,493,22,257,258
2022-08-02,Surrey|Leicestershire,"Woodbridge Road, Guildford",Leicestershire,494,470,24,247,247
2022-08-02,West Indies|India,"Warner Park, Basseterre, St Kitts",India,329,317,12,164,165
2022-08-02,Worcestershire|Kent,"County Ground, New Road, Worcester",Kent,704,688,16,352,352
2022-08-02,Yorkshire|Northamptonshire,York Cricket Club,Yorkshire,673,660,13,336,337
2022-08-02,Zimbabwe|Bangladesh,Harare Sports Club,Zimbabwe,302,285,17,151,151
2022-08-03,Australia|Pakistan,"Edgbaston, Birmingham",Australia,276,256,20,138,138
2022-08-03,Canada|Qatar,"Maple Leaf North-East Ground, King City",Canada,366,347,19,183,183
2022-08-03,Denmark|Singapore,"Maple Leaf North-West Ground, King City",Denmark,593,556,37,296,297
2022-08-03,India|Barbados,"Edgbaston, Birmingham",India,224,203,21,112,112
2022-08-03,South Africa|Ireland,"County Ground, Bristol",South Africa,401,379,22,200,201
2022-08-03,Welsh Fire|Southern Brave,"The Rose Bowl, Southampton",Southern Brave,216,203,13,108,108
2022-08-04,Durham|Surrey,"Roseworth Terrace, Gosforth",Surrey,367,339,28,183,184
2022-08-04,Italy|Bermuda,"Grainville, St Saviour",Italy,420,362,58,210,210
2022-08-04,Kent|Glamorgan,"County Ground, Chelmsford",Glamorgan,612,575,37,306,306
2022-08-04,Leicestershire|Middlesex,"Radlett Cricket Club, Radlett",Leicestershire,703,635,68,351,352
2022-08-04,London Spirit|Oval Invincibles,"Kennington Oval, London",London Spirit,339,313,26,169,170
2022-08-04,New Zealand|England,"Edgbaston, Birmingham",England,143,130,13,71,72
2022-08-04,New Zealand|Netherlands,"Sportpark Westvliet, The Hague",New Zealand,280,266,14,140,140
2022-08-04,Somerset|Nottinghamshire,"The Cooper Associates County Ground, Taunton",Nottinghamshire,243,224,19,121,122
2022-08-04,Sri Lanka|South Africa,"Edgbaston, Birmingham",South Africa,95,82,13,47,48
2022-08-04,Yorkshire|Lancashire,York Cricket Club,Lancashire,452,421,31,226,226
2022-08-05,Bangladesh|Zimbabwe,Harare Sports Club,Zimbabwe,610,583,27,305,305
2022-08-05,Canada|Vanuatu,"Maple Leaf North-West Ground, King City",Canada,288,258,30,144,144
2022-08-05,Denmark|Malaysia,"Maple Leaf North-East Ground, King City",Denmark,393,361,32,196,197
2022-08-05,Derbyshire|Essex,"County Ground, Chelmsford",Derbyshire,544,527,17,272,272
2022-08-05,Hampshire|Worcestershire,"The Rose Bowl, Southampton",Hampshire,428,388,40,214,214
2022-08-05,Manchester Originals|Northern Superchargers,"Old Trafford, Manchester",Northern Superchargers,323,311,12,161,162
2022-08-05,Netherlands|New Zealand,"Sportpark Westvliet, The Hague",New Zealand,296,281,15,148,148
2022-08-05,South Africa|Ireland,"County Ground, Bristol",South Africa,320,297,23,160,160
2022-08-05,Sussex|Gloucestershire,"County Ground, Hove",Sussex,617,607,10,308,309
2022-08-05,Uganda|Jersey,"Farmers Cricket Club Ground, St Martin",Jersey,537,508,29,268,269
2022-08-06,Birmingham Phoenix|Trent Rockets,"Trent Bridge, Nottingham",Trent Rockets,290,276,14,145,145
2022-08-06,India|England,"Edgbaston, Birmingham",India,324,312,12,162,162
2022-08-06,India|West Indies,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",India,323,302,21,161,162
2022-08-06,New Zealand|Australia,"Edgbaston, Birmingham",Australia,289,269,20,144,145
2022-08-06,Qatar|Malaysia,"Maple Leaf North-West Ground, King City",Qatar,358,328,30,179,179
2022-08-06,Vanuatu|Singapore,"Maple Leaf North-East Ground, King City",Singapore,224,189,35,112,112
2022-08-07,Australia|India,"Edgbaston, Birmingham",Australia,313,295,18,156,157
2022-08-07,Bangladesh|Zimbabwe,Harare Sports Club,Zimbabwe,581,560,21,290,291
2022-08-07,Durham|Middlesex,"Riverside Ground, Chester-le-Street",Middlesex,539,507,32,269,270
2022-08-07,England|New Zealand,"Edgbaston, Birmingham",New Zealand,221,201,20,110,111
2022-08-07,Essex|Northamptonshire,"County Ground, Northampton",Northamptonshire,687,661,26,343,344
2022-08-07,Hampshire|Kent,"Kent County Cricket Ground, Beckenham",Hampshire,629,589,40,314,315
2022-08-07,India|West Indies,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",India,288,270,18,144,144
2022-08-07,Italy|Uganda,"Grainville, St Saviour",Uganda,241,208,33,120,121
2022-08-07,Lancashire|Derbyshire,"Old Trafford, Manchester",Lancashire,403,390,13,201,202
2022-08-07,Leicestershire|Sussex,"County Ground, Hove",Sussex,243,236,7,121,122
2022-08-07,Oval Invincibles|Welsh Fire,"Sophia Gardens, Cardiff",Oval Invincibles,277,257,20,138,139
2022-08-07,Somerset|Gloucestershire,"County Ground, Bristol",Gloucestershire,404,378,26,202,202
2022-08-07,Worcestershire|Yorkshire,"North Marine Road Ground, Scarborough",Yorkshire,493,482,11,246,247
2022-08-08,Kenya|Italy,"Farmers Cricket Club Ground, St Martin",Kenya,566,522,44,283,283
2022-08-08,London Spirit|Manchester Originals,"Lord's, London",London Spirit,268,245,23,134,134
2022-08-09,Hampshire|Northamptonshire,"New Close County Cricket Ground, Newport, Isle-of-Wight",Hampshire,387,353,34,193,194
2022-08-09,Northern Superchargers|Trent Rockets,"Headingley, Leeds",Trent Rockets,307,287,20,153,154
2022-08-10,Bangladesh|Zimbabwe,Harare Sports Club,Bangladesh,407,364,43,203,204
2022-08-10,Birmingham Phoenix|Southern Brave,"Edgbaston, Birmingham",Birmingham Phoenix,299,286,13,149,150
2022-08-10,Durham|Somerset,"The Cooper Associates County Ground, Taunton",Durham,675,634,41,337,338
2022-08-10,Hong Kong|Jersey,"Farmers Cricket Club Ground, St Martin",Jersey,569,544,25,284,285
2022-08-10,Kenya|Uganda,"Grainville, St Saviour",Kenya,308,281,27,154,154
2022-08-10,Middlesex|Surrey,"Radlett Cricket Club, Radlett",Middlesex,600,563,37,300,300
2022-08-10,New Zealand|West Indies,"Sabina Park, Kingston, Jamaica",New Zealand,357,338,19,178,179
2022-08-10,Nottinghamshire|Gloucestershire,"County Ground, Bristol",Gloucestershire,592,571,21,296,296
2022-08-10,Scotland|United Arab Emirates,"Mannofield Park, Aberdeen",Scotland,460,428,32,230,230
2022-08-10,Worcestershire|Lancashire,"Old Trafford, Manchester",Lancashire,497,476,21,248,249
2022-08-10,Yorkshire|Glamorgan,"Sophia Gardens, Cardiff",Yorkshire,491,460,31,245,246
2022-08-11,Bermuda|Kenya,"Farmers Cricket Club Ground, St Martin",Kenya,472,422,50,236,236
2022-08-11,Essex|Kent,"County Ground, Chelmsford",Essex,480,457,23,240,240
2022-08-11,Northern Superchargers|Oval Invincibles,"Kennington Oval, London",Oval Invincibles,604,578,26,302,302
2022-08-11,United Arab Emirates|United States of America,"Mannofield Park, Aberdeen",United States of America,509,486,23,254,255
2022-08-12,Derbyshire|Hampshire,"County Ground, Derby",Hampshire,493,455,38,246,247
2022-08-12,Glamorgan|Northamptonshire,"County Ground, Northampton",Northamptonshire,446,428,18,223,223
2022-08-12,Gloucestershire|Durham,"Riverside Ground, Chester-le-Street",Gloucestershire,728,688,40,364,364
2022-08-12,Leicestershire|Somerset,"Grace Road, Leicester",Leicestershire,493,461,32,246,247
2022-08-12,London Spirit|Southern Brave,"The Rose Bowl, Southampton",London Spirit,285,271,14,142,143
2022-08-12,London Spirit|Southern Brave,"The Rose Bowl, Southampton",Southern Brave,314,293,21,157,157
2022-08-12,Middlesex|Nottinghamshire,"Gorse Lane, Grantham",Middlesex,683,637,46,341,342
2022-08-12,New Zealand|West Indies,"Sabina Park, Kingston, Jamaica",New Zealand,340,322,18,170,170
2022-08-12,Warwickshire|Sussex,"Mitchells and Butlers' Ground, Birmingham",Warwickshire,616,577,39,308,308
2022-08-13,Birmingham Phoenix|Welsh Fire,"Sophia Gardens, Cardiff",Birmingham Phoenix,559,530,29,279,280
2022-08-13,Jersey|Italy,"Farmers Cricket Club Ground, St Martin",Jersey,553,536,17,276,277
2022-08-13,Kuwait|Bahrain,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Kuwait,398,380,18,199,199
2022-08-13,Manchester Originals|Trent Rockets,"Old Trafford, Manchester",Trent Rockets,382,366,16,191,191
2022-08-13,Trent Rockets|Manchester Originals,"Old Trafford, Manchester",Trent Rockets,195,179,16,97,98
2022-08-13,United States of America|Scotland,"Mannofield Park, Aberdeen",Scotland,596,566,30,298,298
2022-08-14,Bahrain|Kuwait,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Kuwait,307,295,12,153,154
2022-08-14,Derbyshire|Worcestershire,"County Ground, New Road, Worcester",Derbyshire,577,556,21,288,289
2022-08-14,Durham|Nottinghamshire,"Gorse Lane, Grantham",Nottinghamshire,453,432,21,226,227
2022-08-14,Essex|Glamorgan,"County Ground, Chelmsford",Essex,579,533,46,289,290
2022-08-14,Jersey|Kenya,"Grainville, St Saviour",Kenya,348,316,32,174,174
2022-08-14,Lancashire|Hampshire,"The Rose Bowl, Southampton",Hampshire,369,342,27,184,185
2022-08-14,Leicestershire|Warwickshire,"Grace Road, Leicester",Leicestershire,545,501,44,272,273
2022-08-14,New Zealand|West Indies,"Sabina Park, Kingston, Jamaica",West Indies,295,284,11,147,148
2022-08-14,Northamptonshire|Kent,"St Lawrence Ground, Canterbury",Kent,423,394,29,211,212
2022-08-14,Northern Superchargers|London Spirit,"Headingley, Leeds",London Spirit,290,282,8,145,145
2022-08-14,Northern Superchargers|London Spirit,"Headingley, Leeds",Northern Superchargers,249,241,8,124,125
2022-08-14,Scotland|United Arab Emirates,"Mannofield Park, Aberdeen",Scotland,422,394,28,211,211
2022-08-14,Somerset|Middlesex,"The Cooper Associates County Ground, Taunton",Middlesex,671,623,48,335,336
2022-08-14,Southern Brave|Oval Invincibles,"Kennington Oval, London",Oval Invincibles,279,252,27,139,140
2022-08-14,Southern Brave|Oval Invincibles,"Kennington Oval, London",Southern Brave,294,264,30,147,147
2022-08-14,Sussex|Surrey,"County Ground, Hove",Sussex,540,494,46,270,270
2022-08-15,Trent Rockets|Birmingham Phoenix,"Edgbaston, Birmingham",Birmingham Phoenix,527,496,31,263,264
2022-08-16,Manchester Originals|Welsh Fire,"Old Trafford, Manchester",Manchester Originals,552,512,40,276,276
2022-08-16,Pakistan|Netherlands,"Hazelaarweg, Rotterdam",Pakistan,612,568,44,306,306
2022-08-17,Durham|Sussex,"Riverside Ground, Chester-le-Street",Sussex,457,441,16,228,229
2022-08-17,England|South Africa,"Lord's, London",South Africa,640,601,39,320,320
2022-08-17,Essex|Yorkshire,"County Ground, Chelmsford",Essex,316,288,28,158,158
2022-08-17,Glamorgan|Lancashire,"The Gnoll, Neath",Lancashire,357,340,17,178,179
2022-08-17,Gloucestershire|Leicestershire,"County Ground, Bristol",Leicestershire,525,499,26,262,263
2022-08-17,Kuwait|Bahrain,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Kuwait,270,262,8,135,135
2022-08-17,New Zealand|West Indies,"Kensington Oval, Bridgetown, Barbados",West Indies,383,363,20,191,192
2022-08-17,Northamptonshire|Worcestershire,"County Ground, Northampton",Worcestershire,505,481,24,252,253
2022-08-17,Scotland|United States of America,"Mannofield Park, Aberdeen",United States of America,499,476,23,249,250
2022-08-17,Surrey|Somerset,"Kennington Oval, London",Surrey,370,334,36,185,185
2022-08-17,Trent Rockets|Oval Invincibles,"Trent Bridge, Nottingham",Oval Invincibles,227,217,10,113,114
2022-08-17,Trent Rockets|Oval Invincibles,"Trent Bridge, Nottingham",Trent Rockets,337,303,34,168,169
2022-08-17,Warwickshire|Nottinghamshire,"Mitchells and Butlers' Ground, Birmingham",Warwickshire,528,503,25,264,264
2022-08-18,Manchester Originals|Southern Brave,"The Rose Bowl, Southampton",Manchester Originals,308,293,15,154,154
2022-08-18,Netherlands|Pakistan,"Hazelaarweg, Rotterdam",Pakistan,377,364,13,188,189
2022-08-18,Southern Brave|Manchester Originals,"The Rose Bowl, Southampton",Southern Brave,263,250,13,131,132
2022-08-18,Zimbabwe|India,Harare Sports Club,India,381,327,54,190,191
2022-08-19,Birmingham Phoenix|Northern Superchargers,"Edgbaston, Birmingham",Birmingham Phoenix,301,291,10,150,151
2022-08-19,Essex|Worcestershire,"County Ground, New Road, Worcester",Worcestershire,559,535,24,279,280
2022-08-19,Hampshire|Glamorgan,"The Gnoll, Neath",Glamorgan,457,437,20,228,229
2022-08-19,Middlesex|Warwickshire,"Radlett Cricket Club, Radlett",Middlesex,620,579,41,310,310
2022-08-19,New Zealand|West Indies,"Kensington Oval, Bridgetown, Barbados",New Zealand,373,359,14,186,187
2022-08-19,Northamptonshire|Lancashire,"Stanley Park, Blackpool",Lancashire,742,708,34,371,371
2022-08-19,Northern Superchargers|Birmingham Phoenix,"Edgbaston, Birmingham",Northern Superchargers,306,285,21,153,153
2022-08-19,Surrey|Gloucestershire,"Kennington Oval, London",Gloucestershire,586,550,36,293,293
2022-08-19,Sussex|Somerset,"The Cooper Associates County Ground, Taunton",Sussex,593,560,33,296,297
2022-08-19,Yorkshire|Kent,"St Lawrence Ground, Canterbury",Kent,579,550,29,289,290
2022-08-20,Hong Kong|Singapore,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Hong Kong,288,266,22,144,144
2022-08-20,London Spirit|Trent Rockets,"Trent Bridge, Nottingham",Trent Rockets,249,239,10,124,125
2022-08-20,Nottinghamshire|Leicestershire,"Grace Road, Leicester",Nottinghamshire,409,376,33,204,205
2022-08-20,Trent Rockets|London Spirit,"Trent Bridge, Nottingham",Trent Rockets,266,245,21,133,133
2022-08-20,Zimbabwe|India,Harare Sports Club,India,328,290,38,164,164
2022-08-21,Derbyshire|Yorkshire,"Queen's Park, Chesterfield",Yorkshire,219,201,18,109,110
2022-08-21,Essex|Hampshire,"The Rose Bowl, Southampton",Hampshire,517,480,37,258,259
2022-08-21,Manchester Originals|Northern Superchargers,"Headingley, Leeds",Manchester Originals,393,365,28,196,197
2022-08-21,Manchester Originals|Northern Superchargers,"Headingley, Leeds",Northern Superchargers,321,306,15,160,161
2022-08-21,Middlesex|Gloucestershire,"Radlett Cricket Club, Radlett",Gloucestershire,513,490,23,256,257
2022-08-21,Pakistan|Netherlands,"Hazelaarweg, Rotterdam",Pakistan,403,379,24,201,202
2022-08-21,United Arab Emirates|Kuwait,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Kuwait,350,327,23,175,175
2022-08-21,Warwickshire|Durham,"Mitchells and Butlers' Ground, Birmingham",Warwickshire,502,474,28,251,251
2022-08-21,West Indies|New Zealand,"Kensington Oval, Bridgetown, Barbados",New Zealand,608,576,32,304,304
2022-08-22,India|Zimbabwe,Harare Sports Club,India,565,541,24,282,283
2022-08-22,Netherlands|Ireland,"VRA Ground, Amstelveen",Ireland,171,145,26,85,86
2022-08-22,Southern Brave|Welsh Fire,"Sophia Gardens, Cardiff",Southern Brave,230,213,17,115,115
2022-08-22,United Arab Emirates|Singapore,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),United Arab Emirates,273,264,9,136,137
2022-08-22,Welsh Fire|Southern Brave,"Sophia Gardens, Cardiff",Southern Brave,261,243,18,130,131
2022-08-23,Birmingham Phoenix|Oval Invincibles,"Kennington Oval, London",Birmingham Phoenix,322,298,24,161,161
2022-08-23,Birmingham Phoenix|Oval Invincibles,"Kennington Oval, London",Oval Invincibles,213,202,11,106,107
2022-08-23,Durham|Leicestershire,"Grace Road, Leicester",Leicestershire,395,350,45,197,198
2022-08-23,Glamorgan|Worcestershire,"County Ground, New Road, Worcester",Glamorgan,693,669,24,346,347
2022-08-23,Hampshire|Yorkshire,"North Marine Road Ground, Scarborough",Hampshire,554,518,36,277,277
2022-08-23,Kuwait|Hong Kong,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Hong Kong,304,287,17,152,152
