match_date,teams,venue,winner,runs_total,runs_batsman,runs_extras,team1_runs,team2_runs
2021-06-26,Leinster Lightning|Northern Knights,"Bready Cricket Club, Magheramason, Bready",Leinster Lightning,264,247,17,132,132
2021-06-26,Lightning|South East Stars,"Trent Bridge, Nottingham",South East Stars,215,202,13,107,108
2021-06-26,Munster Reds|North-West Warriors,"Bready Cricket Club, Magheramason, Bready",North-West Warriors,242,234,8,121,121
2021-06-26,Nottinghamshire|Lancashire,"Trent Bridge, Nottingham",Nottinghamshire,339,329,10,169,170
2021-06-26,Serbia|Romania,"National Sports Academy, Sofia",Romania,231,212,19,115,116
2021-06-26,South Africa|West Indies,"National Cricket Stadium, St George's, Grenada",West Indies,321,310,11,160,161
2021-06-26,Thunder|Northern Diamonds,"Headingley, Leeds",Thunder,224,198,26,112,112
2021-06-26,Western Storm|Sunrisers,"The Cooper Associates County Ground, Taunton",Sunrisers,262,238,24,131,131
2021-06-26,Yorkshire|Northamptonshire,"Headingley, Leeds",Yorkshire,366,342,24,183,183
2021-06-27,Glamorgan|Middlesex,"Radlett Cricket Club, Radlett",Middlesex,341,325,16,170,171
2021-06-27,India|England,"County Ground, Bristol",England,403,381,22,201,202
2021-06-27,Leicestershire|Worcestershire,"County Ground, New Road, Worcester",Worcestershire,313,292,21,156,157
2021-06-27,Leinster Lightning|North-West Warriors,"Bready Cricket Club, Magheramason, Bready",Leinster Lightning,238,222,16,119,119
2021-06-27,Northern Knights|Munster Reds,"Bready Cricket Club, Magheramason, Bready",Northern Knights,419,392,27,209,210
2021-06-27,South Africa|West Indies,"National Cricket Stadium, St George's, Grenada",South Africa,316,291,25,158,158
2021-06-28,Kent|Somerset,St Lawrence Ground,Somerset,337,314,23,168,169
2021-06-29,Glamorgan|Surrey,"Sophia Gardens, Cardiff",Glamorgan,305,299,6,152,153
2021-06-29,Leicestershire|Northamptonshire,"Grace Road, Leicester",Northamptonshire,279,265,14,139,140
2021-06-29,Somerset|Essex,"County Ground, Chelmsford",Essex,304,284,20,152,152
2021-06-29,South Africa|West Indies,"National Cricket Stadium, St George's, Grenada",South Africa,333,299,34,166,167
2021-06-29,Sri Lanka|England,"Riverside Ground, Chester-le-Street",England,374,345,29,187,187
2021-06-30,India|England,"The Cooper Associates County Ground, Taunton",England,446,410,36,223,223
2021-06-30,Munster Reds|Northern Knights,"Civil Service Cricket Club, Stormont, Belfast",Munster Reds,609,575,34,304,305
2021-06-30,Northamptonshire|Durham,"County Ground, Northampton",Northamptonshire,316,303,13,158,158
2021-06-30,Surrey|Hampshire,"The Rose Bowl, Southampton",Surrey,272,263,9,136,136
2021-06-30,West Indies|Pakistan,"Sir Vivian Richards Stadium, North Sound, Antigua",West Indies,262,248,14,131,131
2021-06-30,Yorkshire|Birmingham Bears,"Edgbaston, Birmingham",Birmingham Bears,167,159,8,83,84
2021-07-01,Glamorgan|Essex,"County Ground, Chelmsford",Essex,212,202,10,106,106
2021-07-01,Gloucestershire|Somerset,"County Ground, Bristol",Somerset,326,309,17,163,163
2021-07-01,Lancashire|Worcestershire,"Old Trafford, Manchester",Lancashire,284,271,13,142,142
2021-07-01,Leicestershire|Nottinghamshire,"Trent Bridge, Nottingham",Nottinghamshire,310,295,15,155,155
2021-07-01,Middlesex|Sussex,"Lord's, London",Middlesex,269,257,12,134,135
2021-07-01,Sri Lanka|England,"Kennington Oval, London",England,485,459,26,242,243
2021-07-01,West Indies|South Africa,"National Cricket Stadium, St George's, Grenada",West Indies,313,294,19,156,157
2021-07-02,Derbyshire|Worcestershire,County Ground,Worcestershire,320,307,13,160,160
2021-07-02,Durham|Leicestershire,"Riverside Ground, Chester-le-Street",Leicestershire,203,183,20,101,102
2021-07-02,Hampshire|Gloucestershire,"The Rose Bowl, Southampton",Hampshire,342,325,17,171,171
2021-07-02,Kent|Surrey,"St Lawrence Ground, Canterbury",Kent,371,357,14,185,186
2021-07-02,Nottinghamshire|Birmingham Bears,"Edgbaston, Birmingham",Nottinghamshire,240,231,9,120,120
2021-07-02,Somerset|Middlesex,"The Cooper Associates County Ground, Taunton",Somerset,266,238,28,133,133
2021-07-02,Sunrisers|Northern Diamonds,"County Ground, Chelmsford",Northern Diamonds,233,219,14,116,117
2021-07-02,Sussex|Glamorgan,"Sophia Gardens, Cardiff",Sussex,369,355,14,184,185
2021-07-02,West Indies|Pakistan,"Coolidge Cricket Ground, Antigua",West Indies,228,198,30,114,114
2021-07-02,Yorkshire|Lancashire,"Headingley, Leeds",Yorkshire,351,330,21,175,176
2021-07-03,Central Sparks|South East Stars,"St Lawrence Ground, Canterbury",South East Stars,235,212,23,117,118
2021-07-03,England|India,"County Ground, New Road, Worcester",India,439,420,19,219,220
2021-07-03,South Africa|West Indies,"National Cricket Stadium, St George's, Grenada",South Africa,311,294,17,155,156
2021-07-03,Southern Vipers|Lightning,Arundel Castle Cricket Club Ground,Southern Vipers,222,189,33,111,111
2021-07-04,Derbyshire|Nottinghamshire,"Trent Bridge, Nottingham",Nottinghamshire,578,544,34,289,289
2021-07-04,Pakistan|West Indies,"Sir Vivian Richards Stadium, North Sound, Antigua",West Indies,208,194,14,104,104
2021-07-04,Thunder|Western Storm,"Boughton Hall Cricket Club Ground, Chester",Western Storm,146,126,20,73,73
2021-07-04,Yorkshire|Northamptonshire,"County Ground, Northampton",Yorkshire,697,652,45,348,349
2021-07-05,Gloucestershire|Middlesex,"College Ground, Cheltenham",Gloucestershire,876,810,66,438,438
2021-07-07,Bangladesh|Zimbabwe,Harare Sports Club,Bangladesh,1284,1214,70,642,642
2021-07-07,Pakistan|West Indies,"Coolidge Cricket Ground, Antigua",West Indies,414,388,26,207,207
2021-07-08,Belgium|Malta,Marsa Sports Club,Malta,202,176,26,101,101
2021-07-08,France|Germany,Bayer Uerdingen Cricket Ground,Germany,242,186,56,121,121
2021-07-08,Malta|Belgium,Marsa Sports Club,Belgium,102,97,5,51,51
2021-07-08,Pakistan|England,"Sophia Gardens, Cardiff",England,283,270,13,141,142
2021-07-09,Durham|Derbyshire,"Riverside Ground, Chester-le-Street",Derbyshire,356,338,18,178,178
2021-07-09,England|India,"County Ground, Northampton",England,231,216,15,115,116
2021-07-09,Essex|Sussex,"County Ground, Hove",Sussex,294,282,12,147,147
2021-07-09,Germany|France,Bayer Uerdingen Cricket Ground,Germany,199,151,48,99,100
2021-07-09,Gloucestershire|Middlesex,"College Ground, Cheltenham",Gloucestershire,332,322,10,166,166
2021-07-09,Hampshire|Somerset,"The Rose Bowl, Southampton",Hampshire,275,260,15,137,138
2021-07-09,Malta|Belgium,Marsa Sports Club,Belgium,229,202,27,114,115
2021-07-09,Northamptonshire|Lancashire,"Old Trafford, Manchester",Lancashire,286,260,26,143,143
2021-07-09,Pakistan|West Indies,"Coolidge Cricket Ground, Antigua",West Indies,241,232,9,120,121
2021-07-09,Surrey|Kent,"Kennington Oval, London",Kent,257,246,11,128,129
2021-07-09,Thunder|Sunrisers,"Old Trafford, Manchester",Thunder,301,281,20,150,151
2021-07-09,West Indies|Australia,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",West Indies,272,256,16,136,136
2021-07-09,Worcestershire|Birmingham Bears,"County Ground, New Road, Worcester",Worcestershire,299,283,16,149,150
2021-07-09,Yorkshire|Nottinghamshire,"Trent Bridge, Nottingham",Nottinghamshire,125,117,8,62,63
2021-07-10,Belgium|Malta,Marsa Sports Club,Belgium,305,283,22,152,153
2021-07-10,Belgium|Malta,Marsa Sports Club,Malta,253,222,31,126,127
2021-07-10,England|Pakistan,"Lord's, London",England,442,423,19,221,221
2021-07-10,Lightning|Central Sparks,"Grace Road, Leicester",Central Sparks,165,158,7,82,83
2021-07-10,South East Stars|Southern Vipers,"St Lawrence Ground, Canterbury",Southern Vipers,257,245,12,128,129
2021-07-10,West Indies|Australia,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",West Indies,336,308,28,168,168
2021-07-10,Western Storm|Northern Diamonds,"The Cooper Associates County Ground, Taunton",Northern Diamonds,216,193,23,108,108
2021-07-11,Gloucestershire|Hampshire,"College Ground, Cheltenham",Hampshire,1081,958,123,540,541
2021-07-11,India|England,"County Ground, Hove",India,288,260,28,144,144
2021-07-11,Middlesex|Leicestershire,"Merchant Taylors' School Ground, Northwood",Middlesex,919,855,64,459,460
2021-07-12,Australia|West Indies,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",West Indies,283,265,18,141,142
2021-07-12,Pakistan|West Indies,"Sir Vivian Richards Stadium, North Sound, Antigua",West Indies,365,343,22,182,183
2021-07-13,Ireland|South Africa,"The Village, Malahide, Dublin",Ireland,537,514,23,268,269
2021-07-13,Pakistan|England,"Edgbaston, Birmingham",England,663,639,24,331,332
2021-07-14,Australia|West Indies,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",Australia,374,354,20,187,187
2021-07-14,India|England,"County Ground, Chelmsford",England,307,294,13,153,154
2021-07-15,West Indies|Pakistan,"Sir Vivian Richards Stadium, North Sound, Antigua",Pakistan,421,385,36,210,211
2021-07-16,Bangladesh|Zimbabwe,Harare Sports Club,Bangladesh,397,373,24,198,199
2021-07-16,Birmingham Bears|Worcestershire,"Edgbaston, Birmingham",Birmingham Bears,321,310,11,160,161
2021-07-16,Gloucestershire|Surrey,"College Ground, Cheltenham",Surrey,355,335,20,177,178
2021-07-16,Hampshire|Essex,"The Rose Bowl, Southampton",Hampshire,324,309,15,162,162
2021-07-16,Kent|Middlesex,"Lord's, London",Kent,237,225,12,118,119
2021-07-16,Lancashire|Durham,"Old Trafford, Manchester",Lancashire,392,379,13,196,196
2021-07-16,Nottinghamshire|Leicestershire,"Grace Road, Leicester",Leicestershire,350,334,16,175,175
2021-07-16,Pakistan|England,"Trent Bridge, Nottingham",Pakistan,433,416,17,216,217
2021-07-16,Somerset|Glamorgan,"Sophia Gardens, Cardiff",Somerset,288,266,22,144,144
2021-07-16,South Africa|Ireland,"The Village, Malahide, Dublin",South Africa,622,590,32,311,311
2021-07-16,Sussex|Hampshire,"The Rose Bowl, Southampton",Hampshire,367,359,8,183,184
2021-07-16,West Indies|Australia,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",West Indies,382,351,31,191,191
2021-07-17,Yorkshire|Lancashire,"Old Trafford, Manchester",Lancashire,259,253,6,129,130
2021-07-18,Birmingham Bears|Northamptonshire,"Edgbaston, Birmingham",Birmingham Bears,368,354,14,184,184
2021-07-18,England|Pakistan,"Headingley, Leeds",England,355,341,14,177,178
2021-07-18,Glamorgan|Hampshire,"The Rose Bowl, Southampton",Hampshire,371,354,17,185,186
2021-07-18,Kent|Sussex,"St Lawrence Ground, Canterbury",Sussex,264,249,15,132,132
2021-07-18,Middlesex|Essex,"County Ground, Chelmsford",Middlesex,329,310,19,164,165
2021-07-18,Nottinghamshire|Durham,"Trent Bridge, Nottingham",Nottinghamshire,364,352,12,182,182
2021-07-18,Pakistan|West Indies,"Coolidge Cricket Ground, Antigua",Pakistan,361,320,41,180,181
2021-07-18,Somerset|Gloucestershire,"The Cooper Associates County Ground, Taunton",Somerset,343,322,21,171,172
2021-07-18,Sri Lanka|India,"R Premadasa Stadium, Colombo",India,525,492,33,262,263
2021-07-18,Worcestershire|Leicestershire,"Grace Road, Leicester",Leicestershire,340,329,11,170,170
2021-07-18,Zimbabwe|Bangladesh,Harare Sports Club,Bangladesh,482,444,38,241,241
2021-07-19,South Africa|Ireland,"The Village, Malahide, Dublin",South Africa,297,282,15,148,149
2021-07-20,Australia|West Indies,"Kensington Oval, Bridgetown, Barbados",Australia,375,355,20,187,188
2021-07-20,Pakistan|England,"Old Trafford, Manchester",England,309,298,11,154,155
2021-07-20,Sri Lanka|India,"R Premadasa Stadium, Colombo",India,552,510,42,276,276
2021-07-20,Zimbabwe|Bangladesh,Harare Sports Club,Bangladesh,600,553,47,300,300
2021-07-21,Manchester Originals|Oval Invincibles,"Kennington Oval, London",Oval Invincibles,274,256,18,137,137
2021-07-22,Australia|West Indies,"Kensington Oval, Bridgetown, Barbados",West Indies,378,339,39,189,189
2021-07-22,Derbyshire|Leicestershire,"Grace Road, Leicester",Leicestershire,554,521,33,277,277
2021-07-22,Durham|Kent,"Kent County Cricket Ground, Beckenham",Durham,707,660,47,353,354
2021-07-22,Hampshire|Essex,"The Rose Bowl, Southampton",Essex,548,520,28,274,274
2021-07-22,Oval Invincibles|Manchester Originals,"Kennington Oval, London",Oval Invincibles,281,266,15,140,141
2021-07-22,South Africa|Ireland,"Civil Service Cricket Club, Stormont, Belfast",South Africa,276,266,10,138,138
2021-07-22,Warwickshire|Glamorgan,"Sophia Gardens, Cardiff",Glamorgan,446,408,38,223,223
2021-07-22,Yorkshire|Surrey,"North Marine Road Ground, Scarborough",Surrey,333,318,15,166,167
2021-07-22,Zimbabwe|Bangladesh,Harare Sports Club,Bangladesh,305,292,13,152,153
2021-07-23,Birmingham Phoenix|London Spirit,"Edgbaston, Birmingham",London Spirit,260,247,13,130,130
2021-07-23,India|Sri Lanka,"R Premadasa Stadium, Colombo",Sri Lanka,452,412,40,226,226
2021-07-23,London Spirit|Birmingham Phoenix,"Edgbaston, Birmingham",Birmingham Phoenix,292,277,15,146,146
2021-07-23,Sussex|Lancashire,"The Cricket Field, Sedbergh School",Lancashire,544,501,43,272,272
2021-07-23,Zimbabwe|Bangladesh,Harare Sports Club,Zimbabwe,309,286,23,154,155
2021-07-24,South Africa|Ireland,"Civil Service Cricket Club, Stormont, Belfast",South Africa,329,316,13,164,165
2021-07-24,Southern Brave|Trent Rockets,"Trent Bridge, Nottingham",Southern Brave,243,230,13,121,122
2021-07-24,Southern Brave|Trent Rockets,"Trent Bridge, Nottingham",Trent Rockets,253,228,25,126,127
2021-07-24,Welsh Fire|Northern Superchargers,"Headingley, Leeds",Northern Superchargers,261,247,14,130,131
2021-07-24,Welsh Fire|Northern Superchargers,"Headingley, Leeds",Welsh Fire,341,326,15,170,171
2021-07-25,Birmingham Phoenix|Manchester Originals,"Old Trafford, Manchester",Birmingham Phoenix,206,193,13,103,103
2021-07-25,Birmingham Phoenix|Manchester Originals,"Old Trafford, Manchester",Manchester Originals,176,163,13,88,88
2021-07-25,Derbyshire|Somerset,"The Cooper Associates County Ground, Taunton",Somerset,597,576,21,298,299
2021-07-25,Glamorgan|Northamptonshire,"County Ground, Northampton",Glamorgan,531,512,19,265,266
2021-07-25,Gloucestershire|Lancashire,"County Ground, Bristol",Lancashire,348,318,30,174,174
2021-07-25,India|Sri Lanka,"R Premadasa Stadium, Colombo",India,290,276,14,145,145
2021-07-25,Kent|Worcestershire,"County Ground, New Road, Worcester",Worcestershire,645,617,28,322,323
2021-07-25,Leicestershire|Yorkshire,"Grace Road, Leicester",Yorkshire,656,622,34,328,328
2021-07-25,Middlesex|Essex,"County Ground, Chelmsford",Essex,425,398,27,212,213
2021-07-25,Nottinghamshire|Warwickshire,"Edgbaston, Birmingham",Nottinghamshire,560,547,13,280,280
2021-07-25,Oval Invincibles|London Spirit,"Lord's, London",Oval Invincibles,249,236,13,124,125
2021-07-25,Zimbabwe|Bangladesh,Harare Sports Club,Bangladesh,387,360,27,193,194
2021-07-26,Ireland|Netherlands,"The Village, Malahide, Dublin",Ireland,292,274,18,146,146
2021-07-26,Northern Superchargers|Trent Rockets,"Trent Bridge, Nottingham",Northern Superchargers,271,255,16,135,136
2021-07-26,Northern Superchargers|Trent Rockets,"Trent Bridge, Nottingham",Trent Rockets,266,241,25,133,133
2021-07-26,West Indies|Australia,"Kensington Oval, Bridgetown, Barbados",Australia,305,282,23,152,153
2021-07-27,Derbyshire|Warwickshire,"County Ground, Derby",Warwickshire,407,383,24,203,204
2021-07-27,Durham|Middlesex,"Radlett Cricket Club, Radlett",Durham,513,486,27,256,257
2021-07-27,Hampshire|Sussex,"The Rose Bowl, Southampton",Hampshire,558,533,25,279,279
2021-07-27,Surrey|Nottinghamshire,"Woodbridge Road, Guildford",Surrey,577,542,35,288,289
2021-07-27,Welsh Fire|Southern Brave,"Sophia Gardens, Cardiff",Southern Brave,222,204,18,111,111
2021-07-27,Welsh Fire|Southern Brave,"Sophia Gardens, Cardiff",Welsh Fire,312,300,12,156,156
2021-07-27,Worcestershire|Gloucestershire,"County Ground, Bristol",Worcestershire,310,290,20,155,155
2021-07-28,India|Sri Lanka,"R Premadasa Stadium, Colombo",Sri Lanka,265,247,18,132,133
2021-07-28,Somerset|Glamorgan,"The Cooper Associates County Ground, Taunton",Somerset,359,342,17,179,180
2021-07-29,Durham|Gloucestershire,"North Marine Road Ground, Scarborough",Gloucestershire,671,642,29,335,336
2021-07-29,India|Sri Lanka,"R Premadasa Stadium, Colombo",Sri Lanka,163,151,12,81,82
2021-07-29,Netherlands|Ireland,"The Village, Malahide, Dublin",Ireland,219,201,18,109,110
2021-07-29,Trent Rockets|London Spirit,"Lord's, London",Trent Rockets,523,499,24,261,262
2021-07-29,Warwickshire|Leicestershire,"Edgbaston, Birmingham",Warwickshire,599,572,27,299,300
2021-07-29,Worcestershire|Essex,"County Ground, Chelmsford",Worcestershire,494,479,15,247,247
2021-07-30,Birmingham Phoenix|Southern Brave,"The Rose Bowl, Southampton",Southern Brave,584,538,46,292,292
2021-07-30,Ireland|Netherlands,"The Village, Malahide, Dublin",Netherlands,220,202,18,110,110
2021-07-31,Manchester Originals|Welsh Fire,"Sophia Gardens, Cardiff",Welsh Fire,244,221,23,122,122
2021-07-31,Northern Superchargers|Oval Invincibles,"Headingley, Leeds",Northern Superchargers,214,207,7,107,107
2021-07-31,Oval Invincibles|Northern Superchargers,"Headingley, Leeds",Northern Superchargers,255,242,13,127,128
2021-07-31,Pakistan|West Indies,"Providence Stadium, Guyana",Pakistan,307,292,15,153,154
2021-07-31,Welsh Fire|Manchester Originals,"Sophia Gardens, Cardiff",Manchester Originals,303,280,23,151,152
2021-08-01,Derbyshire|Northamptonshire,"County Ground, Northampton",Northamptonshire,360,346,14,180,180
2021-08-01,Gloucestershire|Sussex,"County Ground, Hove",Gloucestershire,432,410,22,216,216
2021-08-01,Hampshire|Lancashire,"The Rose Bowl, Southampton",Lancashire,277,263,14,138,139
2021-08-01,Kent|Essex,"County Ground, Chelmsford",Essex,317,307,10,158,159
2021-08-01,Leicestershire|Nottinghamshire,Welbeck Abbey Cricket Ground,Nottinghamshire,289,268,21,144,145
2021-08-01,London Spirit|Southern Brave,"Lord's, London",Southern Brave,190,156,34,95,95
2021-08-01,Middlesex|Worcestershire,"County Ground, New Road, Worcester",Middlesex,591,569,22,295,296
2021-08-01,Southern Brave|London Spirit,"Lord's, London",Southern Brave,286,262,24,143,143
2021-08-01,Trent Rockets|Birmingham Phoenix,"Edgbaston, Birmingham",Birmingham Phoenix,289,280,9,144,145
2021-08-01,Trent Rockets|Birmingham Phoenix,"Edgbaston, Birmingham",Trent Rockets,279,260,19,139,140
2021-08-01,Yorkshire|Somerset,"The Cooper Associates County Ground, Taunton",Somerset,317,302,15,158,159
2021-08-02,Welsh Fire|Oval Invincibles,"Kennington Oval, London",Oval Invincibles,246,234,12,123,123
2021-08-02,Welsh Fire|Oval Invincibles,"Kennington Oval, London",Welsh Fire,212,193,19,106,106
2021-08-03,Bangladesh|Australia,"Shere Bangla National Stadium, Mirpur",Bangladesh,239,224,15,119,120
2021-08-03,Gloucestershire|Essex,"County Ground, Bristol",Essex,411,384,27,205,206
2021-08-03,Middlesex|Lancashire,"Old Trafford, Manchester",Middlesex,508,478,30,254,254
2021-08-03,Northern Superchargers|London Spirit,"Lord's, London",London Spirit,255,246,9,127,128
2021-08-03,Northern Superchargers|London Spirit,"Lord's, London",Northern Superchargers,247,234,13,123,124
2021-08-03,Surrey|Glamorgan,"Sophia Gardens, Cardiff",Glamorgan,265,251,14,132,133
2021-08-03,Yorkshire|Warwickshire,York Cricket Club,Yorkshire,601,568,33,300,301
2021-08-04,Australia|Bangladesh,"Shere Bangla National Stadium, Mirpur",Bangladesh,244,236,8,122,122
2021-08-04,Birmingham Phoenix|Oval Invincibles,"Edgbaston, Birmingham",Oval Invincibles,262,249,13,131,131
2021-08-04,Derbyshire|Nottinghamshire,"County Ground, Derby",Derbyshire,475,445,30,237,238
2021-08-04,Oval Invincibles|Birmingham Phoenix,"Edgbaston, Birmingham",Birmingham Phoenix,346,331,15,173,173
2021-08-04,Worcestershire|Hampshire,"The Rose Bowl, Southampton",Hampshire,356,321,35,178,178
2021-08-05,Durham|Lancashire,"Roseworth Terrace, Gosforth",Durham,567,547,20,283,284
2021-08-05,Norway|France,Bayer Uerdingen Cricket Ground,France,225,198,27,112,113
2021-08-05,Norway|Germany,Bayer Uerdingen Cricket Ground,Germany,156,149,7,78,78
2021-08-05,Southern Brave|Manchester Originals,"Old Trafford, Manchester",Manchester Originals,220,206,14,110,110
2021-08-06,Bangladesh|Australia,"Shere Bangla National Stadium, Mirpur",Bangladesh,244,236,8,122,122
2021-08-06,France|Germany,Bayer Uerdingen Cricket Ground,Germany,191,182,9,95,96
2021-08-06,Hampshire|Gloucestershire,"County Ground, Bristol",Gloucestershire,409,388,21,204,205
2021-08-06,Kent|Middlesex,"Radlett Cricket Club, Radlett",Kent,413,395,18,206,207
2021-08-06,Warwickshire|Northamptonshire,"Edgbaston, Birmingham",Warwickshire,422,405,17,211,211
2021-08-06,Welsh Fire|Trent Rockets,"Sophia Gardens, Cardiff",Trent Rockets,484,449,35,242,242
2021-08-06,Worcestershire|Sussex,"County Ground, New Road, Worcester",Sussex,467,448,19,233,234
2021-08-07,Bangladesh|Australia,"Shere Bangla National Stadium, Mirpur",Australia,209,201,8,104,105
2021-08-07,Germany|France,Bayer Uerdingen Cricket Ground,Germany,280,249,31,140,140
2021-08-07,Leicestershire|Surrey,"Grace Road, Leicester",Leicestershire,478,442,36,239,239
2021-08-07,Northern Superchargers|Southern Brave,"The Rose Bowl, Southampton",Southern Brave,424,411,13,212,212
2021-08-07,Norway|France,Bayer Uerdingen Cricket Ground,Norway,259,249,10,129,130
2021-08-08,Derbyshire|Yorkshire,"Queen's Park, Chesterfield",Yorkshire,217,209,8,108,109
2021-08-08,Essex|Durham,"Riverside Ground, Chester-le-Street",Durham,460,442,18,230,230
2021-08-08,Kent|Hampshire,"Kent County Cricket Ground, Beckenham",Hampshire,212,206,6,106,106
2021-08-08,Northamptonshire|Somerset,"County Ground, Northampton",Northamptonshire,528,502,26,264,264
2021-08-08,Norway|Germany,Bayer Uerdingen Cricket Ground,Germany,223,214,9,111,112
2021-08-08,Norway|Germany,Bayer Uerdingen Cricket Ground,Norway,319,301,18,159,160
2021-08-08,Nottinghamshire|Glamorgan,"Sophia Gardens, Cardiff",Glamorgan,149,131,18,74,75
2021-08-08,Oval Invincibles|Trent Rockets,"Kennington Oval, London",Oval Invincibles,241,214,27,120,121
2021-08-09,Bangladesh|Australia,"Shere Bangla National Stadium, Mirpur",Bangladesh,184,165,19,92,92
2021-08-09,Birmingham Phoenix|Welsh Fire,"Edgbaston, Birmingham",Birmingham Phoenix,275,253,22,137,138
2021-08-09,Welsh Fire|Birmingham Phoenix,"Edgbaston, Birmingham",Birmingham Phoenix,258,244,14,129,129
2021-08-10,Durham|Worcestershire,"County Ground, New Road, Worcester",Durham,532,496,36,266,266
2021-08-10,Essex|Sussex,"County Ground, Chelmsford",Essex,545,528,17,272,273
2021-08-10,London Spirit|Manchester Originals,"Old Trafford, Manchester",London Spirit,278,266,12,139,139
2021-08-10,Manchester Originals|London Spirit,"Old Trafford, Manchester",London Spirit,258,241,17,129,129
2021-08-10,Northamptonshire|Nottinghamshire,"Gorse Lane, Grantham",Nottinghamshire,421,389,32,210,211
2021-08-10,Somerset|Leicestershire,"The Cooper Associates County Ground, Taunton",Leicestershire,653,620,33,326,327
2021-08-10,Warwickshire|Surrey,"Kennington Oval, London",Surrey,537,504,33,268,269
2021-08-11,Southern Brave|Welsh Fire,"The Rose Bowl, Southampton",Southern Brave,293,280,13,146,147
2021-08-11,Welsh Fire|Southern Brave,"The Rose Bowl, Southampton",Southern Brave,291,282,9,145,146
2021-08-12,Derbyshire|Surrey,"County Ground, Derby",Surrey,434,418,16,217,217
2021-08-12,Hampshire|Durham,"Riverside Ground, Chester-le-Street",Durham,453,428,25,226,227
2021-08-12,India|England,"Lord's, London",India,1173,1081,92,586,587
2021-08-12,Kent|Gloucestershire,"Kent County Cricket Ground, Beckenham",Gloucestershire,437,422,15,218,219
2021-08-12,Leicestershire|Northamptonshire,"County Ground, Northampton",Leicestershire,532,516,16,266,266
2021-08-12,Northern Superchargers|Manchester Originals,"Headingley, Leeds",Manchester Originals,253,236,17,126,127
2021-08-12,Northern Superchargers|Manchester Originals,"Headingley, Leeds",Northern Superchargers,331,302,29,165,166
2021-08-12,Pakistan|West Indies,"Sabina Park, Kingston, Jamaica",West Indies,841,787,54,420,421
2021-08-12,Somerset|Warwickshire,"Edgbaston, Birmingham",Warwickshire,576,548,28,288,288
2021-08-12,Sussex|Middlesex,"County Ground, Hove",Sussex,663,638,25,331,332
2021-08-12,Yorkshire|Glamorgan,"Sophia Gardens, Cardiff",Yorkshire,456,421,35,228,228
2021-08-13,Birmingham Phoenix|Trent Rockets,"Trent Bridge, Nottingham",Birmingham Phoenix,316,303,13,158,158
2021-08-13,Trent Rockets|Birmingham Phoenix,"Trent Bridge, Nottingham",Birmingham Phoenix,254,234,20,127,127
2021-08-14,Denmark|Sweden,"Svanholm Park, Brondby",Sweden,272,239,33,136,136
2021-08-14,Essex|Yorkshire,"County Ground, Chelmsford",Essex,505,491,14,252,253
2021-08-14,London Spirit|Oval Invincibles,"Kennington Oval, London",Oval Invincibles,503,468,35,251,252
2021-08-15,Gloucestershire|Surrey,"Kennington Oval, London",Surrey,488,466,22,244,244
2021-08-15,Manchester Originals|Trent Rockets,"Trent Bridge, Nottingham",Trent Rockets,271,257,14,135,136
2021-08-15,Sweden|Denmark,"Svanholm Park, Brondby",Denmark,248,233,15,124,124
2021-08-15,Trent Rockets|Manchester Originals,"Trent Bridge, Nottingham",Manchester Originals,246,218,28,123,123
2021-08-16,Essex|Glamorgan,"Sophia Gardens, Cardiff",Glamorgan,582,545,37,291,291
2021-08-16,Oval Invincibles|Southern Brave,"The Rose Bowl, Southampton",Southern Brave,269,258,11,134,135
2021-08-16,Southern Brave|Oval Invincibles,"The Rose Bowl, Southampton",Southern Brave,200,193,7,100,100
2021-08-17,Birmingham Phoenix|Northern Superchargers,"Headingley, Leeds",Birmingham Phoenix,280,265,15,140,140
2021-08-17,Northern Superchargers|Birmingham Phoenix,"Headingley, Leeds",Birmingham Phoenix,290,280,10,145,145
2021-08-17,Surrey|Durham,"Riverside Ground, Chester-le-Street",Durham,561,535,26,280,281
2021-08-18,Ghana|Rwanda,Gahanga International Cricket Stadium. Rwanda,Rwanda,329,298,31,164,165
2021-08-18,London Spirit|Welsh Fire,"Sophia Gardens, Cardiff",Welsh Fire,328,321,7,164,164
2021-08-18,Welsh Fire|London Spirit,"Sophia Gardens, Cardiff",London Spirit,191,177,14,95,96
2021-08-19,Glamorgan|Durham,"Trent Bridge, Nottingham",Glamorgan,534,512,22,267,267
2021-08-20,Ghana|Rwanda,Gahanga International Cricket Stadium. Rwanda,Ghana,196,166,30,98,98
2021-08-20,Gibraltar|Malta,Gucherre Cricket Ground,Malta,297,267,30,148,149
2021-08-20,Oval Invincibles|Birmingham Phoenix,"Kennington Oval, London",Oval Invincibles,208,193,15,104,104
2021-08-20,Pakistan|West Indies,"Sabina Park, Kingston, Jamaica",Pakistan,847,783,64,423,424
2021-08-20,Rwanda|Ghana,Gahanga International Cricket Stadium. Rwanda,Rwanda,215,188,27,107,108
2021-08-20,Trent Rockets|Southern Brave,"Kennington Oval, London",Southern Brave,193,179,14,96,97
