match_date,teams,venue,winner,runs_total,runs_batsman,runs_extras,team1_runs,team2_runs
2025-06-13,Somerset|Lancashire,"The Cooper Associates County Ground, Taunton",Lancashire,265,254,11,132,133
2025-06-13,Tanzania|Rwanda,"Gahanga International Cricket Stadium, Rwanda",Tanzania,102,88,14,51,51
2025-06-13,Texas Super Kings|MI New York,"Oakland Coliseum,Oakland",Texas Super Kings,367,344,23,183,184
2025-06-13,Worcestershire|Lancashire,"County Ground, New Road, Worcester",Lancashire,289,274,15,144,145
2025-06-14,Birmingham Bears|Nottinghamshire,"Edgbaston, Birmingham",Nottinghamshire,418,404,14,209,209
2025-06-14,Cambodia|Indonesia,Udayana Cricket Ground,Indonesia,126,123,3,63,63
2025-06-14,Denmark|Norway,Koge Cricket Club,Norway,361,342,19,180,181
2025-06-14,Denmark|Sweden,Koge Cricket Club,Denmark,314,299,15,157,157
2025-06-14,Finland|Norway,"Ishoj Cricket Club, Vejledalen",Finland,189,179,10,94,95
2025-06-14,Leicestershire|Derbyshire,"Edgbaston, Birmingham",Derbyshire,393,381,12,196,197
2025-06-14,San Francisco Unicorns|Los Angeles Knight Riders,"Oakland Coliseum,Oakland",San Francisco Unicorns,406,389,17,203,203
2025-06-14,Seattle Orcas|Washington Freedom,"Oakland Coliseum,Oakland",Washington Freedom,294,273,21,147,147
2025-06-14,South Africa|West Indies,"Three Ws Oval, Cave Hill, Barbados",South Africa,578,552,26,289,289
2025-06-14,Sussex|Glamorgan,"Sophia Gardens, Cardiff",Sussex,371,355,16,185,186
2025-06-14,Sweden|Finland,"Ishoj Cricket Club, Vejledalen",Sweden,251,232,19,125,126
2025-06-14,Uganda|Rwanda,"Gahanga B Ground, Rwanda",Uganda,194,183,11,97,97
2025-06-15,Canada|Bermuda,"Maple Leaf North-West Ground, King City",Canada,300,278,22,150,150
2025-06-15,Cayman Islands|Bahamas,"Maple Leaf North-West Ground, King City",Cayman Islands,328,320,8,164,164
2025-06-15,Essex|Surrey,"County Ground, Chelmsford",Surrey,298,279,19,149,149
2025-06-15,Finland|Norway,"Ishoj Cricket Club, Vejledalen",Finland,314,277,37,157,157
2025-06-15,Glamorgan|Gloucestershire,"County Ground, Bristol",Glamorgan,338,324,14,169,169
2025-06-15,Indonesia|Cambodia,Udayana Cricket Ground,Cambodia,464,434,30,232,232
2025-06-15,Kent|Somerset,"The Cooper Associates County Ground, Taunton",Kent,452,434,18,226,226
2025-06-15,MI New York|San Francisco Unicorns,"Oakland Coliseum,Oakland",San Francisco Unicorns,370,350,20,185,185
2025-06-15,Panadura Sports Club|Colombo Cricket Club,Colombo Cricket Club Ground,Colombo Cricket Club,346,330,16,173,173
2025-06-15,Scotland|Netherlands,"Titwood, Glasgow",Scotland,281,267,14,140,141
2025-06-15,Somerset|Durham,"The Cooper Associates County Ground, Taunton",Durham,277,268,9,138,139
2025-06-15,Sweden|Norway,"Ishoj Cricket Club, Vejledalen",Norway,301,263,38,150,151
2025-06-15,Texas Super Kings|Los Angeles Knight Riders,"Oakland Coliseum,Oakland",Texas Super Kings,305,283,22,152,153
2025-06-15,Warwickshire|Hampshire,"Edgbaston, Birmingham",Warwickshire,343,326,17,171,172
2025-06-15,West Indies|Ireland,"Bready Cricket Club, Magheramason, Bready",West Indies,450,416,34,225,225
2025-06-15,Worcestershire|Leicestershire,"Grace Road, Leicester",Leicestershire,303,291,12,151,152
2025-06-15,Yorkshire|Durham,York Cricket Club,Durham,259,245,14,129,130
2025-06-16,Bahamas|Bermuda,"Maple Leaf North-West Ground, King City",Bermuda,181,162,19,90,91
2025-06-16,Cambodia|Indonesia,Udayana Cricket Ground,Indonesia,306,277,29,153,153
2025-06-16,Canada|Cayman Islands,"Maple Leaf North-West Ground, King City",Canada,265,238,27,132,133
2025-06-16,Papua New Guinea|Vanuatu,"Amini Park, Port Moresby",Papua New Guinea,161,135,26,80,81
2025-06-16,Texas Super Kings|Seattle Orcas,"Oakland Coliseum,Oakland",Texas Super Kings,213,199,14,106,107
2025-06-17,Hampshire|Surrey,"The Rose Bowl, Southampton",Surrey,311,300,11,155,156
2025-06-17,Leinster Lightning|Northern Knights,"Mardyke, Cork",Northern Knights,309,295,14,154,155
2025-06-17,North-West Warriors|Munster Reds,"Mardyke, Cork",North-West Warriors,353,333,20,176,177
2025-06-17,Samoa|Papua New Guinea,"Amini Park, Port Moresby",Papua New Guinea,129,100,29,64,65
2025-06-17,Scotland|Nepal,"Titwood, Glasgow",Nepal,195,186,9,97,98
2025-06-17,South Africa|West Indies,"Three Ws Oval, Cave Hill, Barbados",South Africa,399,365,34,199,200
2025-06-17,Surrey|Hampshire,"The Rose Bowl, Southampton",Surrey,317,309,8,158,159
2025-06-17,Washington Freedom|Los Angeles Knight Riders,"Oakland Coliseum,Oakland",Washington Freedom,303,290,13,151,152
2025-06-18,Bahamas|Canada,"Maple Leaf North-West Ground, King City",Canada,106,96,10,53,53
2025-06-18,Cayman Islands|Bermuda,"Maple Leaf North-West Ground, King City",Bermuda,247,221,26,123,124
2025-06-18,Durham|Worcestershire,"County Ground, New Road, Worcester",Worcestershire,311,286,25,155,156
2025-06-18,Essex|Warwickshire,"Edgbaston, Birmingham",Warwickshire,304,278,26,152,152
2025-06-18,Kent|Gloucestershire,"St Lawrence Ground, Canterbury",Gloucestershire,317,299,18,158,159
2025-06-18,Munster Reds|Northern Knights,"Mardyke, Cork",Munster Reds,383,376,7,191,192
2025-06-18,Netherlands|Scotland,"Titwood, Glasgow",Netherlands,379,362,17,189,190
2025-06-18,North-West Warriors|Leinster Lightning,"Mardyke, Cork",Leinster Lightning,264,239,25,132,132
2025-06-18,Seattle Orcas|MI New York,"Oakland Coliseum,Oakland",MI New York,403,383,20,201,202
2025-06-18,Surrey|Lancashire,"Kennington Oval, London",Surrey,289,284,5,144,145
2025-06-18,Surrey|Sussex,"Kennington Oval, London",Surrey,372,352,20,186,186
2025-06-19,Bermuda|Bahamas,"Maple Leaf North-West Ground, King City",Bermuda,202,183,19,101,101
2025-06-19,Canada|Cayman Islands,"Maple Leaf North-West Ground, King City",Canada,120,117,3,60,60
2025-06-19,Hampshire|Somerset,"The Cooper Associates County Ground, Taunton",Hampshire,333,320,13,166,167
2025-06-19,Lancashire|The Blaze,"Grace Road, Leicester",The Blaze,303,286,17,151,152
2025-06-19,Middlesex|Essex,"Lord's, London",Middlesex,321,299,22,160,161
2025-06-19,Munster Reds|Leinster Lightning,"Mardyke, Cork",Leinster Lightning,335,319,16,167,168
2025-06-19,Netherlands|Nepal,"Titwood, Glasgow",Nepal,354,338,16,177,177
2025-06-19,Northern Knights|North-West Warriors,"Mardyke, Cork",Northern Knights,241,220,21,120,121
2025-06-19,Nottinghamshire|Leicestershire,"Grace Road, Leicester",Leicestershire,316,305,11,158,158
2025-06-19,Somerset|Hampshire,"The Cooper Associates County Ground, Taunton",Somerset,401,388,13,200,201
2025-06-19,Vanuatu|Samoa,"Amini Park, Port Moresby",Vanuatu,195,166,29,97,98
2025-06-20,Durham|Essex,"Riverside Ground, Chester-le-Street",Essex,206,186,20,103,103
2025-06-20,Durham|Yorkshire,"Riverside Ground, Chester-le-Street",Durham,323,309,14,161,162
2025-06-20,Glamorgan|Somerset,"Sophia Gardens, Cardiff",Somerset,261,254,7,130,131
2025-06-20,Hampshire|Gloucestershire,"County Ground, Bristol",Gloucestershire,254,240,14,127,127
2025-06-20,India|England,"Headingley, Leeds",England,1673,1569,104,836,837
2025-06-20,Kent|Essex,"County Ground, Chelmsford",Kent,391,375,16,195,196
2025-06-20,Lancashire|Derbyshire,"County Ground, Derby",Lancashire,406,393,13,203,203
2025-06-20,Nottinghamshire|Northamptonshire,"County Ground, Northampton",Nottinghamshire,304,289,15,152,152
2025-06-20,Papua New Guinea|Vanuatu,"Amini Park, Port Moresby",Papua New Guinea,165,132,33,82,83
2025-06-20,Scotland|Nepal,"Titwood, Glasgow",Scotland,352,332,20,176,176
2025-06-20,South Africa|West Indies,"Three Ws Oval, Cave Hill, Barbados",South Africa,316,289,27,158,158
2025-06-20,Surrey|Middlesex,"Kennington Oval, London",Surrey,313,299,14,156,157
2025-06-20,Texas Super Kings|San Francisco Unicorns,"Grand Prairie Stadium, Dallas",San Francisco Unicorns,400,380,20,200,200
2025-06-20,Warwickshire|The Blaze,"Edgbaston, Birmingham",Warwickshire,319,301,18,159,160
2025-06-20,Worcestershire|Birmingham Bears,"Edgbaston, Birmingham",Birmingham Bears,269,257,12,134,135
2025-06-21,Bahamas|Canada,"Maple Leaf North-West Ground, King City",Canada,118,104,14,59,59
2025-06-21,Bermuda|Cayman Islands,"Maple Leaf North-West Ground, King City",Cayman Islands,281,265,16,140,141
2025-06-21,Hungary|Slovenia,"GB Oval, Szodliget",Hungary,688,599,89,344,344
2025-06-21,MI New York|Washington Freedom,"Grand Prairie Stadium, Dallas",Washington Freedom,377,358,19,188,189
2025-06-21,Papua New Guinea|Samoa,"Amini Park, Port Moresby",Papua New Guinea,182,152,30,91,91
2025-06-21,Switzerland|Luxembourg,Pierre Werner Cricket Ground,Switzerland,594,537,57,297,297
2025-06-22,Cayman Islands|Bahamas,"Maple Leaf North-West Ground, King City",Cayman Islands,285,272,13,142,143
2025-06-22,Middlesex|Northamptonshire,"County Ground, Northampton",Northamptonshire,1493,1421,72,746,747
2025-06-22,Seattle Orcas|Los Angeles Knight Riders,"Grand Prairie Stadium, Dallas",Los Angeles Knight Riders,355,325,30,177,178
2025-06-22,Slovenia|Hungary,"GB Oval, Szodliget",Hungary,300,280,20,150,150
2025-06-22,South Africa|West Indies,"Three Ws Oval, Cave Hill, Barbados",West Indies,229,210,19,114,115
2025-06-22,Switzerland|Luxembourg,Pierre Werner Cricket Ground,Luxembourg,279,272,7,139,140
2025-06-22,Texas Super Kings|Washington Freedom,"Grand Prairie Stadium, Dallas",Washington Freedom,443,424,19,221,222
2025-06-22,Worcestershire|Surrey,"County Ground, New Road, Worcester",Surrey,678,642,36,339,339
2025-06-23,San Francisco Unicorns|MI New York,"Grand Prairie Stadium, Dallas",San Francisco Unicorns,445,423,22,222,223
2025-06-23,South Africa|West Indies,"Three Ws Oval, Cave Hill, Barbados",West Indies,295,278,17,147,148
2025-06-24,Munster Reds|Leinster Lightning,"Civil Service Cricket Club, Stormont, Belfast",Leinster Lightning,245,238,7,122,123
2025-06-24,North-West Warriors|Northern Knights,"Civil Service Cricket Club, Stormont, Belfast",North-West Warriors,223,203,20,111,112
2025-06-24,Texas Super Kings|Los Angeles Knight Riders,"Grand Prairie Stadium, Dallas",Texas Super Kings,340,314,26,170,170
2025-06-25,Australia|West Indies,"Kensington Oval, Bridgetown, Barbados",Australia,821,785,36,410,411
2025-06-25,Bangladesh|Sri Lanka,"Sinhalese Sports Club Ground, Colombo",Sri Lanka,838,822,16,419,419
2025-06-25,North-West Warriors|Leinster Lightning,"Civil Service Cricket Club, Stormont, Belfast",Leinster Lightning,290,266,24,145,145
2025-06-25,Northern Knights|Munster Reds,"Civil Service Cricket Club, Stormont, Belfast",Northern Knights,329,322,7,164,165
2025-06-25,San Francisco Unicorns|Seattle Orcas,"Grand Prairie Stadium, Dallas",San Francisco Unicorns,320,307,13,160,160
2025-06-26,Belgium|Malta,"Moara Vlasiei Cricket Ground, Ilfov County",Belgium,333,304,29,166,167
2025-06-26,France|Malta,"Moara Vlasiei Cricket Ground, Ilfov County",Malta,211,182,29,105,106
2025-06-26,Leinster Lightning|Northern Knights,"Civil Service Cricket Club, Stormont, Belfast",Leinster Lightning,268,247,21,134,134
2025-06-26,Los Angeles Knight Riders|Washington Freedom,"Grand Prairie Stadium, Dallas",Washington Freedom,427,405,22,213,214
2025-06-26,North-West Warriors|Munster Reds,"Civil Service Cricket Club, Stormont, Belfast",Munster Reds,280,269,11,140,140
2025-06-27,Ace Capital Cricket Club|Tamil Union Cricket and Athletic Club,"P Sara Oval, Colombo",Tamil Union Cricket and Athletic Club,392,374,18,196,196
2025-06-27,Belgium|France,"Moara Vlasiei Cricket Ground, Ilfov County",Belgium,340,311,29,170,170
2025-06-27,Chilaw Marians Cricket Club|Badureliya Sports Club,"Nondescripts Cricket Club Ground, Colombo",Chilaw Marians Cricket Club,414,394,20,207,207
2025-06-27,Colts Cricket Club|Colombo Cricket Club,"Colts Cricket Club Ground, Colombo",Colombo Cricket Club,207,189,18,103,104
2025-06-27,Hungary|Austria,"Moara Vlasiei Cricket Ground, Ilfov County",Austria,376,341,35,188,188
2025-06-27,Hungary|Romania,"Moara Vlasiei Cricket Ground, Ilfov County",Romania,300,282,18,150,150
2025-06-27,MI New York|Seattle Orcas,"Grand Prairie Stadium, Dallas",Seattle Orcas,475,456,19,237,238
2025-06-27,Moors Sports Club|Bloomfield Cricket and Athletic Club,"Moors Sports Club Ground, Colombo",Moors Sports Club,448,423,25,224,224
2025-06-27,Nondescripts Cricket Club|Police Sports Club,"Police Park Ground, Colombo",Police Sports Club,287,276,11,143,144
2025-06-27,Nugegoda Sports Welfare Club|Burgher Recreation Club,"Burgher Recreation Club Ground, Colombo",Nugegoda Sports Welfare Club,443,408,35,221,222
2025-06-28,Belgium|Austria,"Moara Vlasiei Cricket Ground, Ilfov County",Austria,287,259,28,143,144
2025-06-28,India|England,"Trent Bridge, Nottingham",India,323,303,20,161,162
2025-06-28,Los Angeles Knight Riders|Seattle Orcas,"Grand Prairie Stadium, Dallas",Seattle Orcas,408,389,19,204,204
2025-06-28,Malta|Romania,"Moara Vlasiei Cricket Ground, Ilfov County",Malta,216,190,26,108,108
2025-06-28,South Africa|Zimbabwe,"Queens Sports Club, Bulawayo",South Africa,1246,1195,51,623,623
2025-06-28,Washington Freedom|San Francisco Unicorns,"Grand Prairie Stadium, Dallas",Washington Freedom,326,318,8,163,163
2025-06-29,Essex|Yorkshire,York Cricket Club,Yorkshire,999,950,49,499,500
2025-06-29,Hungary|France,"Moara Vlasiei Cricket Ground, Ilfov County",Hungary,246,217,29,123,123
2025-06-29,Lancashire|Derbyshire,"Queen's Park, Chesterfield",Lancashire,1285,1232,53,642,643
2025-06-29,Middlesex|Leicestershire,"Grace Road, Leicester",Middlesex,941,874,67,470,471
2025-06-29,Texas Super Kings|MI New York,"Grand Prairie Stadium, Dallas",Texas Super Kings,407,386,21,203,204
2025-07-01,Badureliya Sports Club|Ace Capital Cricket Club,"Surrey Village, Maggona",Badureliya Sports Club,504,471,33,252,252
2025-07-01,Bloomfield Cricket and Athletic Club|Kurunegala Youth Cricket Club,"Colts Cricket Club Ground, Colombo",Bloomfield Cricket and Athletic Club,423,380,43,211,212
2025-07-01,Burgher Recreation Club|Colombo Cricket Club,"Burgher Recreation Club Ground, Colombo",Colombo Cricket Club,272,249,23,136,136
2025-07-01,India|England,"County Ground, Bristol",India,338,328,10,169,169
2025-07-01,Moors Sports Club|Colts Cricket Club,"Moors Sports Club Ground, Colombo",Colts Cricket Club,499,467,32,249,250
2025-07-01,North-West Warriors|Munster Reds,"Bready Cricket Club, Magheramason, Bready",North-West Warriors,315,300,15,157,158
2025-07-01,Northern Knights|Leinster Lightning,"Bready Cricket Club, Magheramason, Bready",Leinster Lightning,250,236,14,125,125
2025-07-01,Police Sports Club|Panadura Sports Club,"Police Park Ground, Colombo",Police Sports Club,478,454,24,239,239
2025-07-01,San Francisco Unicorns|Seattle Orcas,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",Seattle Orcas,337,313,24,168,169
2025-07-01,Tamil Union Cricket and Athletic Club|Nondescripts Cricket Club,"P Sara Oval, Colombo",Nondescripts Cricket Club,397,374,23,198,199
2025-07-02,India|England,"Edgbaston, Birmingham",India,1692,1628,64,846,846
2025-07-02,Leinster Lightning|North-West Warriors,"Bready Cricket Club, Magheramason, Bready",Leinster Lightning,307,281,26,153,154
2025-07-02,Munster Reds|Northern Knights,"Bready Cricket Club, Magheramason, Bready",Northern Knights,322,307,15,161,161
2025-07-02,Sri Lanka|Bangladesh,"R Premadasa Stadium, Colombo",Sri Lanka,411,392,19,205,206
2025-07-02,Texas Super Kings|Washington Freedom,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",Texas Super Kings,131,126,5,65,66
2025-07-03,Australia|West Indies,"National Cricket Stadium, St George's, Grenada",Australia,925,863,62,462,463
2025-07-03,Los Angeles Knight Riders|MI New York,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",MI New York,309,290,19,154,155
2025-07-03,Singapore|Indonesia,Singapore National Cricket Ground,Indonesia,97,82,15,48,49
2025-07-04,Durham|Nottinghamshire,"Riverside Ground, Chester-le-Street",Durham,413,391,22,206,207
2025-07-04,Durham|Somerset,"Riverside Ground, Chester-le-Street",Durham,302,284,18,151,151
2025-07-04,England|India,"Kennington Oval, London",England,337,326,11,168,169
2025-07-04,Glamorgan|Somerset,"The Cooper Associates County Ground, Taunton",Glamorgan,350,335,15,175,175
2025-07-04,Gloucestershire|Essex,"County Ground, Chelmsford",Gloucestershire,355,339,16,177,178
2025-07-04,Leicestershire|Birmingham Bears,"Grace Road, Leicester",Birmingham Bears,312,297,15,156,156
2025-07-04,Northamptonshire|Lancashire,"County Ground, Northampton",Lancashire,358,340,18,179,179
2025-07-04,San Francisco Unicorns|Texas Super Kings,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",San Francisco Unicorns,295,283,12,147,148
2025-07-04,Seattle Orcas|Washington Freedom,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",Washington Freedom,168,161,7,84,84
2025-07-04,Sussex|Kent,"St Lawrence Ground, Canterbury",Sussex,356,325,31,178,178
2025-07-04,The Blaze|Hampshire,"Queen's Park, Chesterfield",The Blaze,339,316,23,169,170
2025-07-04,Yorkshire|Worcestershire,"Headingley, Leeds",Yorkshire,425,398,27,212,213
2025-07-05,Ace Capital Cricket Club|Nondescripts Cricket Club,"Nondescripts Cricket Club Ground, Colombo",Nondescripts Cricket Club,427,407,20,213,214
2025-07-05,Bangladesh|Sri Lanka,"R Premadasa Stadium, Colombo",Bangladesh,480,458,22,240,240
2025-07-05,Colombo Cricket Club|Moors Sports Club,Colombo Cricket Club Ground,Moors Sports Club,633,590,43,316,317
2025-07-05,Colts Cricket Club|Kurunegala Youth Cricket Club,"Colts Cricket Club Ground, Colombo",Colts Cricket Club,383,355,28,191,192
2025-07-05,Essex|Lancashire,"Old Trafford, Manchester",Lancashire,102,89,13,51,51
2025-07-05,Guernsey|Italy,"Sportpark Westvliet, Voorburg",Italy,249,238,11,124,125
2025-07-05,Hampshire|Sussex,"County Ground, Hove",Hampshire,330,306,24,165,165
2025-07-05,Indonesia|Singapore,Singapore National Cricket Ground,Indonesia,95,77,18,47,48
2025-07-05,Jersey|Netherlands,"Sportpark Westvliet, Voorburg",Netherlands,321,309,12,160,161
2025-07-05,Lancashire|Derbyshire,"Old Trafford, Manchester",Lancashire,314,298,16,157,157
2025-07-05,MI New York|Los Angeles Knight Riders,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",MI New York,278,263,15,139,139
2025-07-05,Malawi|Germany,"TCA Oval, Blantyre",Germany,289,270,19,144,145
2025-07-05,Panadura Sports Club|Tamil Union Cricket and Athletic Club,"P Sara Oval, Colombo",Tamil Union Cricket and Athletic Club,344,333,11,172,172
2025-07-05,Police Sports Club|Chilaw Marians Cricket Club,"De Zoysa Stadium, Moratuwa",Police Sports Club,493,482,11,246,247
2025-07-05,Texas Super Kings|Seattle Orcas,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",Texas Super Kings,325,310,15,162,163
2025-07-06,Bahrain|Germany,"TCA Oval, Blantyre",Bahrain,368,361,7,184,184
2025-07-06,Durham|Birmingham Bears,"Riverside Ground, Chester-le-Street",Durham,356,347,9,178,178
2025-07-06,Gloucestershire|Middlesex,"County Ground, Bristol",Gloucestershire,399,385,14,199,200
2025-07-06,Hampshire|Somerset,"The Rose Bowl, Southampton",Somerset,357,343,14,178,179
2025-07-06,Kent|Glamorgan,"Sophia Gardens, Cardiff",Glamorgan,240,224,16,120,120
2025-07-06,Leicestershire|Nottinghamshire,"Trent Bridge, Nottingham",Nottinghamshire,377,360,17,188,189
2025-07-06,Los Angeles Knight Riders|San Francisco Unicorns,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",Los Angeles Knight Riders,476,445,31,238,238
2025-07-06,MI New York|Washington Freedom,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",Washington Freedom,225,219,6,112,113
2025-07-06,Northamptonshire|Worcestershire,"County Ground, Northampton",Worcestershire,305,276,29,152,153
2025-07-06,Philippines|Indonesia,Udayana Cricket Ground,Philippines,313,300,13,156,157
2025-07-06,Somerset|Hampshire,"The Rose Bowl, Southampton",Hampshire,307,283,24,153,154
2025-07-06,South Africa|Zimbabwe,"Queens Sports Club, Bulawayo",South Africa,1016,989,27,508,508
2025-07-06,Surrey|Essex,"Kennington Oval, London",Essex,286,268,18,143,143
2025-07-06,Warwickshire|Lancashire,"Old Trafford, Manchester",Lancashire,247,233,14,123,124
2025-07-06,Yorkshire|Derbyshire,"Queen's Park, Chesterfield",Derbyshire,401,370,31,200,201
2025-07-07,Bulgaria|Serbia,"Vassil Levski National Sports Academy, Sofia",Serbia,227,169,58,113,114
2025-07-07,Indonesia|Philippines,Udayana Cricket Ground,Indonesia,275,266,9,137,138
2025-07-07,Malawi|Bahrain,"TCA Oval, Blantyre",Bahrain,220,206,14,110,110
2025-07-07,South Korea|Philippines,Udayana Cricket Ground,Philippines,161,149,12,80,81
2025-07-07,Tanzania|Germany,"TCA Oval, Blantyre",Germany,272,252,20,136,136
2025-07-07,Turkey|Greece,"Vassil Levski National Sports Academy, Sofia",Turkey,234,191,43,117,117
2025-07-07,Turkey|Serbia,"Vassil Levski National Sports Academy, Sofia",Turkey,297,223,74,148,149
2025-07-08,Bahrain|Tanzania,"TCA Oval, Blantyre",Tanzania,424,414,10,212,212
2025-07-08,Essex|Somerset,"The Cooper Associates County Ground, Taunton",Somerset,311,283,28,155,156
2025-07-08,Greece|Bulgaria,"Vassil Levski National Sports Academy, Sofia",Greece,308,262,46,154,154
2025-07-08,Indonesia|South Korea,Udayana Cricket Ground,Indonesia,284,254,30,142,142
2025-07-08,Jersey|Guernsey,"Sportpark Westvliet, Voorburg",Jersey,298,286,12,149,149
2025-07-08,Munster Reds|Leinster Lightning,"Pembroke Cricket Club, Sandymount, Dublin",Leinster Lightning,319,296,23,159,160
2025-07-08,Northern Knights|North-West Warriors,"Pembroke Cricket Club, Sandymount, Dublin",North-West Warriors,350,340,10,175,175
2025-07-08,Panadura Sports Club|Nondescripts Cricket Club,Panadura Esplanade,Panadura Sports Club,419,386,33,209,210
2025-07-08,Scotland|Netherlands,"Sportpark Westvliet, Voorburg",Scotland,290,280,10,145,145
2025-07-08,Serbia|Greece,"Vassil Levski National Sports Academy, Sofia",Greece,245,193,52,122,123
2025-07-08,Somerset|Essex,"The Cooper Associates County Ground, Taunton",Somerset,355,346,9,177,178
2025-07-08,Sri Lanka|Bangladesh,Pallekele International Cricket Stadium,Sri Lanka,471,457,14,235,236
2025-07-08,Turkey|Bulgaria,"Vassil Levski National Sports Academy, Sofia",Turkey,276,221,55,138,138
2025-07-09,Badureliya Sports Club|Police Sports Club,"Surrey Village, Maggona",Police Sports Club,179,159,20,89,90
2025-07-09,Birmingham Bears|Lancashire,"Edgbaston, Birmingham",Birmingham Bears,370,354,16,185,185
2025-07-09,Bloomfield Cricket and Athletic Club|Burgher Recreation Club,"Bloomfield Cricket and Athletic Club Ground, Colombo",Bloomfield Cricket and Athletic Club,615,583,32,307,308
2025-07-09,Bulgaria|Serbia,"Vassil Levski National Sports Academy, Sofia",Serbia,147,95,52,73,74
2025-07-09,Chilaw Marians Cricket Club|Tamil Union Cricket and Athletic Club,"Nondescripts Cricket Club Ground, Colombo",Chilaw Marians Cricket Club,527,501,26,263,264
2025-07-09,Colts Cricket Club|Nugegoda Sports Welfare Club,"Colts Cricket Club Ground, Colombo",Colts Cricket Club,466,452,14,233,233
2025-07-09,England|India,"Old Trafford, Manchester",India,253,243,10,126,127
2025-07-09,Hampshire|Lancashire,"Enborne Lodge, Newbury",Lancashire,349,321,28,174,175
2025-07-09,Italy|Scotland,"Sportpark Westvliet, Voorburg",Italy,322,307,15,161,161
2025-07-09,Kurunegala Youth Cricket Club|Moors Sports Club,"Welagedara Stadium, Kurunegala",Moors Sports Club,395,366,29,197,198
2025-07-09,Middlesex|Hampshire,"Merchant Taylors' School Ground, Northwood",Hampshire,375,358,17,187,188
2025-07-09,Munster Reds|Northern Knights,"Pembroke Cricket Club, Sandymount, Dublin",Munster Reds,346,323,23,173,173
2025-07-09,Netherlands|Guernsey,"Sportpark Westvliet, Voorburg",Netherlands,271,257,14,135,136
2025-07-09,North-West Warriors|Leinster Lightning,"Pembroke Cricket Club, Sandymount, Dublin",Leinster Lightning,400,387,13,200,200
2025-07-09,San Francisco Unicorns|MI New York,"Grand Prairie Stadium, Dallas",MI New York,263,249,14,131,132
2025-07-09,South Korea|Indonesia,Udayana Cricket Ground,Indonesia,105,95,10,52,53
2025-07-09,South Korea|Philippines,Udayana Cricket Ground,South Korea,331,312,19,165,166
2025-07-09,Surrey|Gloucestershire,"County Ground, Bristol",Surrey,358,336,22,179,179
2025-07-09,Sussex|Kent,"County Ground, Hove",Kent,299,286,13,149,150
2025-07-09,Turkey|Greece,"Vassil Levski National Sports Academy, Sofia",Turkey,248,177,71,124,124
2025-07-09,Warwickshire|Surrey,"Edgbaston, Birmingham",Surrey,279,265,14,139,140
2025-07-10,Bangladesh|Sri Lanka,Pallekele International Cricket Stadium,Sri Lanka,313,303,10,156,157
2025-07-10,Bulgaria|Gibraltar,"Vassil Levski National Sports Academy, Sofia",Gibraltar,439,412,27,219,220
2025-07-10,England|India,"Lord's, London",England,1136,1043,93,568,568
2025-07-10,Hampshire|Glamorgan,"The Rose Bowl, Southampton",Hampshire,321,306,15,160,161
2025-07-10,Indonesia|Philippines,Udayana Cricket Ground,Philippines,348,327,21,174,174
2025-07-10,Malawi|Germany,"TCA Oval, Blantyre",Malawi,324,309,15,162,162
2025-07-10,Munster Reds|North-West Warriors,"Pembroke Cricket Club, Sandymount, Dublin",Munster Reds,276,266,10,138,138
2025-07-10,Northamptonshire|Leicestershire,"Grace Road, Leicester",Leicestershire,344,307,37,172,172
2025-07-10,Northern Knights|Leinster Lightning,"Pembroke Cricket Club, Sandymount, Dublin",Leinster Lightning,375,357,18,187,188
2025-07-10,Philippines|South Korea,Udayana Cricket Ground,Philippines,380,341,39,190,190
2025-07-10,Tanzania|Bahrain,"TCA Oval, Blantyre",Bahrain,311,298,13,155,156
2025-07-10,Turkey|Bulgaria,"Vassil Levski National Sports Academy, Sofia",Bulgaria,395,372,23,197,198
2025-07-10,Worcestershire|Derbyshire,"County Ground, Derby",Worcestershire,336,321,15,168,168
2025-07-11,Birmingham Bears|Worcestershire,"County Ground, New Road, Worcester",Birmingham Bears,329,309,20,164,165
2025-07-11,Durham|Nottinghamshire,"Trent Bridge, Nottingham",Nottinghamshire,315,295,20,157,158
2025-07-11,Gibraltar|Bulgaria,"Vassil Levski National Sports Academy, Sofia",Bulgaria,487,465,22,243,244
2025-07-11,Glamorgan|Surrey,"Kennington Oval, London",Surrey,446,416,30,223,223
2025-07-11,Hampshire|Durham,"Riverside Ground, Chester-le-Street",Durham,207,194,13,103,104
2025-07-11,Italy|Netherlands,"Sportpark Westvliet, Voorburg",Netherlands,269,243,26,134,135
2025-07-11,Kent|Somerset,"St Lawrence Ground, Canterbury",Somerset,275,266,9,137,138
2025-07-11,Middlesex|Gloucestershire,"Merchant Taylors' School Ground, Northwood",Middlesex,355,341,14,177,178
2025-07-11,Northamptonshire|Derbyshire,"County Ground, Northampton",Northamptonshire,461,439,22,230,231
